X,Y,ORIENTATION,LS 0-179,LC 180-359,LD 360-539
0.0273479304320358,0.7246377372684816,0.6537711383635751,1.0577590835818278,1.0621891549697222,0.2900663962886914
0.0545348802616072,0.857905061196674,0.8033304703885608,1.522340229686484,1.524447751014088,0.3909628606898434
0.0887293146890353,0.9896385593867164,0.9662936150628364,2.243468453945039,2.5231971976749445,0.52438220810127
0.1296134528347128,1.1408871030477452,1.1718785157366527,3.8912262740635857,4.714883226241684,0.7280010259298166
0.1761420934976603,1.275180566312233,1.378395147154213,4.7918236314450215,8.153071346060791,0.8674456116780555
0.2357142263863625,1.451692986835951,1.6649093933576236,5.089458680338499,15.771374884764128,1.12631656115451
0.3188384608081464,1.590028643108062,1.952373944378984,4.765962333651013,19.49334458137884,1.4237200638651475
0.4342575297714552,1.750802065866823,2.3772610341771814,3.309069370649086,21.291985964514367,1.878712279882569
0.5741364537891468,1.845473760458369,2.7577680272489604,2.366258932675992,21.063083529569877,2.6614109327130677
0.7813423720375876,1.926893874427531,3.2975466682872323,1.160386328961997,20.36330225629728,4.98574309723524
1.1052534596939838,2.005709372104333,3.682281127356533,0.6883018695016074,19.793600351217112,7.32070829089418
1.610044368944087,2.024507491050012,3.981790659734321,0.4643728780808541,19.55455161595784,7.73390416439279
1.975232282233801,1.9531286388164903,4.167620763032511,0.333235044683197,19.37645184777269,7.690612104154628
2.427146492994981,1.8585080093081892,4.4376578785578165,0.2270440245952662,19.34342593147036,8.591869368169007
2.41208282519748,1.735778998532822,4.685380378944487,0.1531686075871946,19.389055965534457,10.003810848498311
2.048212772972897,1.6314594850500383,5.0302405858698345,0.0957038373168591,19.38543281393777,17.047734771844144
1.9537198107111244,1.5452700869919662,5.468165235728676,0.0590104773420874,19.30737613322462,27.22108219591909
1.871690825243402,1.4881348930429867,6.043652261094151,0.0364794721616654,18.955667743774143,69.73036796069897
1.894857455494935,1.4462426920470757,6.46667221750844,0.0223441525168485,18.523861523165788,68.73393466745601
2.0264637601756714,1.415547888383463,6.684834743596403,0.010564028592753,18.153311710836974,64.26434078393095
2.2180331442502794,1.390918100356172,6.659143792952384,0.0068727601558065,17.720070916660234,64.41658199757435
2.485618369976634,1.3680019869611144,6.543242453713502,0.0053822714536014,17.48850717813488,57.00737871097876
2.921482685383609,1.351375103769221,6.242756170754858,0.0044438337309409,17.4367383032033,35.126003790052174
3.5151948649569773,1.3371716336050223,5.942388085822143,0.0162239547839025,18.119739717554456,28.306560559404325
4.565913292062758,1.3240528121996804,5.707855962717783,0.0356509942790633,19.146295275795136,26.31957756450261
6.14413068685672,1.322334400637334,5.619661569559863,0.0594441663568682,20.21124224568496,29.43907072423449
8.526485056398881,1.3328937965971903,5.5834080227598175,0.0824836287630266,21.51208730043373,31.054218227839986
11.435975211839477,1.354771381316073,5.571794601680249,0.1241071722326716,22.584866069648964,31.454315591492755
15.91789937533313,1.380640860886541,5.567771393047422,0.1933508100314923,23.663971018386093,38.425656089216574
17.755761823532385,1.40693096138383,5.552168612148153,0.3352194834849602,24.219205594750104,40.51320104554052
20.18751592368162,1.440374768431839,5.481561795957917,0.5533696877121117,24.72085555889708,41.30995428431943
20.698353830370426,1.4652018069287174,5.419682839130408,0.7395851585479987,24.893444734983586,42.33551220076964
19.433994502686154,1.493311052742332,5.236176592302153,0.7368900064198344,24.977992193650422,39.61726089815315
16.845224479457965,1.523260950672943,5.012207668834436,0.8481448255124797,25.04260969863156,39.74685897854975
14.78993159219851,1.5552912770450382,4.751271521907015,0.8320727225186465,25.0537983157036,19.274972099981238
13.975554948181824,1.5930687865205249,4.37400559311812,0.8771027036241779,25.056379656345705,11.464073006977795
13.261374121057145,1.6305173215203104,4.0008914905180655,0.9237178911517584,25.044424665043717,9.879354119298515
12.829929218466138,1.6719587908189115,3.7002216632077976,0.9505167893359266,25.03462938895169,8.422768867425926
12.63522595125122,1.7191209422209008,3.461954502171102,1.0230648073138984,25.026169007865747,7.028797405070008
12.509919721351157,1.760381358616506,3.280883709302785,1.135616274666739,25.04995053119748,6.085145783035847
11.49095877059469,1.803900275428025,3.130076857878484,1.3219184496653336,25.087155147187676,6.029709762188007
10.90935103359331,1.8534343083839813,3.0435170744974607,1.701365558621704,25.10389796762544,5.686697504013135
8.748672483422412,1.907685181497418,3.0500796871869755,2.240845422880173,25.0774395219423,5.452826712370039
7.613273097557738,1.9758503514036263,3.0732082707488746,2.9839231024578936,24.9992677474926,5.821991355241548
6.794783471603972,2.039383128946453,3.1137469810649323,4.057686555043036,24.767341345676986,6.4869813950586686
6.429029742056101,2.117052317447833,3.1667102638681697,5.640538297846943,24.51937652308756,6.217295487784107
5.675788901172828,2.184051803182105,3.147431217147734,5.621889400287219,24.04153931991879,4.946374845395781
5.018714338804922,2.253457277536356,3.097762543413101,5.341845963988893,23.576111728836683,4.502748944294234
4.385527656918705,2.313537832803596,3.055277147764365,5.433191352602656,23.130085553866625,4.263605566344668
4.069468152061795,2.3772129829349486,3.066701307633008,5.517040012049939,22.797706011704232,4.364763357720208
3.7525580126965754,2.459818679001633,3.153657618489698,5.535004245395717,22.670845771094434,4.498181166518728
3.475747993926808,2.562079252089429,3.2611999506533897,5.493752970481783,22.63408745970281,4.807834737952667
3.394899196971481,2.698791442942094,3.379072564693187,5.396643470395398,22.636069587767988,5.336918541876653
3.568172654972761,2.884149712304671,3.513537063428882,5.362737386071236,22.6669767404834,6.220510175210694
3.3337821670828305,3.075492145212934,3.7014029697914848,5.663021493673593,22.678984965363487,7.263869839760764
3.2923903163408488,3.3122138471697102,3.877141506785126,5.916889329038913,22.739066651859144,8.738118745476136
3.0150019829837067,3.432904817061077,3.841581680823323,5.908985512491214,22.720367598939397,9.761409901249092
2.641783290808325,3.5758576435662066,3.744743778480684,5.519614080723284,22.64165508809205,9.574850729849183
2.302600928708194,3.7361847902877807,3.55647014210444,5.401747278480358,22.546573275999837,6.56353348045272
1.933603468258824,3.929496648318034,3.385682888166854,5.213954558214785,22.4343179627029,5.1041282778343
1.4833710589445266,4.0703234508634605,3.177447482388795,5.256239384542881,22.442867707970205,3.98016011210116
1.191705249702255,4.199722433720671,3.011077495247539,5.761067654857096,22.45541088338256,3.1080598973428044
0.9360047913481728,4.258187655357561,2.849989952519792,6.302276465662802,22.61083350610992,2.521917942264065
0.7458513782575361,4.3186317657122455,2.7194255552633964,6.775888433260731,22.78811247578088,2.3795247670683706
0.6079713187436464,4.360861930025947,2.6065345544390293,6.793964400736354,22.9221279026096,2.1873751871036697
0.4773522754545838,4.347318563593777,2.4667918207996173,6.956368326914419,23.033807549972884,2.093333401530712
0.3836064213662771,4.3670131470496045,2.3668224210998,7.625615209364894,23.31174402814683,1.9243456271532569
0.318470463436891,4.343229072423056,2.267868113471821,8.255206016852313,23.832766796494766,1.7483531892658857
0.2620362330048213,4.433359896821975,2.201374690447066,8.943261198977149,24.587441579152355,1.8714301003012668
0.2602819932795163,4.581774112648329,2.2628571084466182,9.541750920193032,25.22210464560979,2.897719147730605
0.2341603298050236,4.759763923897058,2.230473900261784,9.812000972010315,25.451298546219206,3.2229282375530275
0.2039945323011519,4.963543053793881,2.1961651911004467,9.672249182618293,25.654468512339463,3.846327492520164
0.1729047222278936,5.216479833975664,2.158969873410584,9.812951723982732,25.94627648411523,4.398429323702944
0.1414573354349084,5.482666651106569,2.119905930123516,9.740364319321618,26.23880494321113,5.777631553790281
0.1181941275883849,5.681054312514241,2.078970175339492,9.731736488745767,26.59487064884505,6.058486662717864
3.888619205587679,0.0219941433888204,1.1663834874351628,2.0607435812707298,4.731450003781914,0.0896500696401344
3.8222584022515034,0.0182776272790374,0.8364780116858985,1.6403815706811942,3.6644784698925714,0.0465972190280115
3.752719744629032,0.0144327162954896,0.4520742534884698,1.2654684529838822,2.3048705712022444,0.0132458053483542
3.6457930284407913,0.0107219817833819,0.3037353559602688,0.8644127633173629,2.0070047382702625,0.0021660639459126
3.5262006487632336,0.0073989820229144,0.2208266583503558,0.7739991864796164,1.7800679031851514,2.3214199491179247e-05
3.461472097918019,0.0045389201468102,0.1476377378613307,0.7730009896935627,1.4046138107355453,0.0030177707409244
3.376968966148909,0.0011526637732664,0.0821206335448638,0.5989667333587338,1.1457734875397343,0.0231839651084138
3.1310528676907494,5.043080420221543e-07,0.0386607334054281,0.4468198884823932,0.9701154655353004,0.0475826014740074
3.034034816804551,0.0012682340459806,0.0102164416783891,0.4457344023360561,0.7025943803837077,0.0782080823472863
2.881323700427689,0.0053000176488844,0.0002331039280678,0.4158096898469444,0.5267527112838798,0.1917583684074978
2.690313465062236,0.0118450601204111,0.0161073775054954,0.4216082931052105,0.4486255503178775,0.2727839129487772
2.5062704289148843,0.0217909709010545,0.0928149032399445,0.4200634861041144,0.3607265896835451,0.5314420110939371
2.3044624693607823,0.0349135709494561,0.1896332314062789,0.2870112807726054,0.287022266977141,0.5743301308078069
2.1554506578023287,0.0516030779362965,0.4177921288671949,0.22868899331148,0.2292180403304008,0.5878665475879126
1.9980164896535064,0.071698474955001,0.4647952596509484,0.202232494599741,0.1820181529657648,0.5204512536371982
1.874159475309693,0.0933953461893314,0.530668721737138,0.2038962572622847,0.1420267277376388,0.5106867319693255
1.7964754187662737,0.1187365850476625,0.59111171565495,0.1533424317830653,0.1329739985928055,0.5307601946217207
1.7293213747045078,0.1460342935667693,0.5727364300035817,0.1262548598464398,0.0965334060855114,0.483535312703116
1.6511729476109234,0.1768730245055084,0.57136626149076,0.10692417243977,0.0827720097553902,0.4475314631683856
1.5361660188135735,0.2097962516564495,0.566644101204657,0.1392380761806263,0.071088398342141,0.418013158763527
1.3441549368254826,0.2470061315421424,0.571352276757147,0.1421532561997327,0.0475153474945457,0.4089670266716612
1.3118735291525478,0.268959347470511,0.5785137422153696,0.1380450926044325,0.0506295278311163,0.3871380881750897
1.276815240456999,0.2906761918226177,0.5840066172174907,0.108123829010138,0.0425346778302146,0.3609441094474044
1.2397802306169303,0.3140980465834257,0.5843681487129321,0.0803920887870917,0.0452810323044799,0.3466817446367184
1.204187543230703,0.3310593481332713,0.5826000382953279,0.1047967460388166,0.045892252390426,0.328800395305046
1.1625082823854802,0.3544349400561534,0.5803390516055104,0.1166046873104593,0.0461770728559812,0.3520831039077357
1.1250527373810617,0.3759234823735149,0.573347490744873,0.1181943157458887,0.0471102861672488,0.3897467213796265
1.825348520494041,0.0549474848504406,0.6640380018867773,0.0278331218629895,0.4430222927229931,0.5243778806640711
1.7439591924829898,0.0446077879159829,0.6719465478973425,0.0152207564188054,0.3746341251656538,0.5675207043300525
1.6010668985329046,0.0330483333398241,0.4701081027811983,0.0025565105016237,0.0430821017215727,0.3643197584532118
1.6010668985329046,0.0330483333398241,0.4701081027811983,0.0025565105016237,0.0430821017215727,0.3643197584532118
1.6010668985329046,0.0330483333398241,0.4701081027811983,0.0025565105016237,0.0430821017215727,0.3643197584532118
1.5687957006685385,0.0244916007308027,0.4734929687935841,0.000982379118206,0.0342214217416546,0.4179511304196638
1.522464669701019,0.0174033105609805,0.4807497172933823,0.0003104698251242,0.0179130018382296,0.4116043963123045
2.2716004103606724,4.004724146004656,0.1412690568513064,2.2117919489785702,0.1023663091650862,0.0949846248762833
1.8917928329857243,2.903325710112212,0.1406079697367536,2.299625458728867,0.1162639220076332,0.1051077743689471
1.6552149901055515,2.355354827708985,0.1399891194475193,2.3538349595749577,0.1088268311905136,0.114816158464887
1.4243465967964717,1.7574670567280557,0.140010264839055,2.3964795127074696,0.0929398973270829,0.1102139425178682
1.2893064630627975,1.4664310646857386,0.128587217024372,1.9521668704989488,0.0659934280614963,0.0909698452614918
1.2021666882964568,1.3002645882998414,0.1199928985726676,1.6749994107227903,0.0480968413720807,0.0745262043183942
1.2112118969531662,1.3693643870541292,0.0989362677855017,1.3426694670282622,0.0277642243224469,0.0628086584192594
1.172238886384909,1.41824559902436,0.0756615919879377,0.9743584728556264,0.0103237401472061,0.0441542905534476
1.1232017128978509,1.3354924282595069,0.0578596847124477,0.5970041355526007,0.003369366401421,0.0286910864715
1.0658829998739354,1.2054581550514971,0.0425196013888415,0.3944079453537897,9.110670735225998e-05,0.0194493390918153
1.032006832629759,0.9081753169401594,0.0271350012502293,0.2267785110577847,0.0092772542956743,0.0078120181862424
1.0010585094273383,0.6942695175284622,0.0155144984510525,0.1102678645093236,0.0415710278314999,0.0012567504061448
0.9033930235093236,0.484306061076549,0.001158010481492,0.0374643025467828,0.0938062504504941,0.0006150454844364
0.6902205127458749,0.2968942766401002,0.0038706697093874,0.0027552879857793,0.1416260457205154,0.0050202151205905
0.5718902433506825,0.2207148124145793,0.0119023935581655,0.0013695512755566,0.1649470128962851,0.0064005415400248
0.3398932125158392,0.1103368690122252,0.0337495509704564,0.0247956593560866,0.212284912340519,0.0104759055412965
0.6325482091912952,0.2111385287775923,0.0172812603877755,0.0104193761992502,0.2166848007835195,0.0111138322605965
0.1172646020047783,0.0102730902514342,0.109389055046405,0.1459954231637523,0.2921605867079355,0.0170883039941503
0.0564340245310548,0.0005142387607744,0.1560830582202323,0.2301200075410517,0.2764445486274253,0.0195483633220918
0.0197366901046644,0.0189571658379776,0.2211297515603339,0.3052224634405181,0.2723078567787735,0.0213257884364315
0.0025708685419002,0.0670359982613224,0.3120571328628658,0.4622585274091806,0.282212886458187,0.0228512954417567
0.0013294849754135,0.0819129076326089,0.38764475484974,0.4962625663683543,0.3033730135782424,0.0244177297877699
0.0022393860299005,0.1493872870985622,0.5760454331815269,0.5335639327435822,0.2801251024481336,0.0241763190518154
0.0206854714297746,0.2337746858636652,0.6375949009218962,0.5404061454254282,0.2413297418845444,0.0223254578063932
0.0499996501971607,0.3206781687464526,0.6575238219885197,0.5217816991105406,0.2388813457854666,0.0209246857608504
0.1386319013908218,0.0223995254722194,0.0047322940170142,0.0134685007356944,0.0062708803317514,0.0158883341975823
0.140320190657289,0.0254351289507241,8.525247244289262e-05,0.0114976072131925,0.0079834975289241,0.0048831022930702
0.142237013556543,0.0274750278638321,0.0024442929189877,0.0114143318383921,0.0112675837149449,2.3234073974373893e-05
0.1437419646312565,0.0291218895352715,0.008791637831572,0.0105555583116018,0.0231694222945707,0.0042453168991773
0.1404168877850708,0.0304905899509316,0.0177672911243774,0.0084644944652512,0.0322587347487002,0.012797393006306
0.1390114855895747,0.0324358555317895,0.0590368260193219,0.044601881588167,0.0281407190619607,0.0413029709737532
0.1082965759086539,0.03899551983748,0.1264092316177996,0.0225516637700912,0.0700583553508249,0.0939653330583058
0.083923871560338,0.0457451596299025,0.2007887209169681,0.018349805433246,0.1190111766039653,0.1745527425817858
0.0600930977328255,0.059543135075,0.2597064459213025,0.0091280145625139,0.20285650113893,0.2632368484423348
0.0413812726825308,0.075488566086593,0.337382842492015,0.0030595488094654,0.3041266559149488,0.3897906161343022
0.0235061756935952,0.0983781701759797,0.3690670756808,0.000663487835547,0.3758456653576992,0.5291381414322983
0.0110832245552978,0.1250190659607123,0.4043703589350706,0.000774406731077,0.5167216968938784,0.7011833664049764
0.0028135045737281,0.1619348888826458,0.4140329037304259,0.0001238120722336,0.6925249927404135,0.7885371007633999
1.372186948568746e-05,0.2107502269451094,0.4239353007159917,0.0010011713242882,0.7720069474584063,0.85823658914965
0.0036719458612223,0.2750397187423521,0.4249787917995998,0.0055529355676068,0.9498935393876412,0.9191129657519616
0.014621585929186,0.3607901421001557,0.4260257452960229,0.0182324391841749,0.9883154736951189,1.007221257938716
0.0186306802719623,0.4214266677574731,0.4261586158802977,0.0188918465610483,1.2688398548621291,1.0054303064880654
0.0244236056171016,0.5165581878438142,0.4263247830871248,0.0310972701606447,1.533741186073828,1.0366543760380558
0.0297276422847586,0.5997812343079507,0.4269824356322049,0.0426301588624817,1.4555617886798422,1.03109466393678
0.0377711858004865,0.7446598653328086,0.4278614395302423,0.0505202813624257,1.369748820012306,1.022765988456128
0.7726654543267295,3.930317814612352,0.0225157944298879,0.0282915870865534,0.0657448016326184,0.1042268703054641
0.7160851359427449,3.989092637185728,0.019576882892869,0.0528389078662099,0.0627068270826676,0.0958095546245917
0.684869954556762,3.975860611836416,0.0176128051718433,0.085844802478258,0.0697239293762362,0.0733199129488758
0.6585374156528961,3.688584559164233,0.0159662340207272,0.1176929369483755,0.066470808201451,0.0640001393333324
0.6374534484773584,3.5603235011863013,0.01465107545995,0.1471727982217464,0.0711685340713165,0.0729503477138043
0.5807654181397612,3.65933635569901,0.002642154423379,0.1672657512926172,0.0370505426951809,0.0471018453810438
0.5345139813432574,3.8632959912205616,4.557397516110948e-05,0.2517264114191287,0.0185813273875082,0.0172494548401604
0.4979233314701934,4.253576574091264,0.0012272732150109,0.3675932528441264,0.0074011455784385,0.0089479957132938
0.4648825159152799,5.057995868978815,0.0057929079493626,0.4360629140021274,0.0014707016107872,0.0011615547335849
0.4488318756978314,6.0010892409624885,0.0137024104598303,0.4398147082190109,4.523015627714167e-05,0.0004493194952745
0.4093674154240023,7.378949720799701,0.0249841013759595,0.4303090483180435,0.0028291429300129,0.0040909641068389
0.3463585096278713,8.859510424437355,0.040030373226528,0.4368284751546814,0.0137509526626392,0.0060807107471144
0.3063168468457164,9.414518050244926,0.0597642653595258,0.4415867809867647,0.0287707916601029,0.0107362978600938
0.269955021313477,9.900939356357682,0.0853281244097734,0.4226362525651626,0.0614469657919888,0.0271197311115429
