Time,X,Y,Vel Lin,LF 0-179,LF 180-359,360-539
1651836016.4930294,-1.1583147024367937,1.5216270310509317,0.0,0.622944444252385,1.2069444422920546,5.121222205956777
1651836016.5930834,-1.1583147024367937,1.5216270310509314,0.0,0.6232222212685479,1.2081111095017858,5.228111090925005
1651836016.893052,-1.1583147024367937,1.5216270310509314,0.0,0.6234999989469846,1.2073888839946854,5.228055532773336
1651836016.9929352,-1.1583147024367937,1.5216270310509314,0.0,0.6227222214142482,1.205666669540935,5.228777755631341
1651836017.293064,-1.1584628736785074,1.521744237075754,0.1339203536510467,0.6221666662229433,1.3468888840741582,5.1521110826068455
1651836017.393072,-1.1602159229969455,1.5209695624255026,0.1339203536510467,0.6242222214738528,1.2239444384972253,5.148388894399007
1651836017.5930712,-1.1916526431324568,1.517256556377628,0.1339203536510467,0.6538888911406199,1.3057222220632765,5.071888878610399
1651836017.6930425,-1.205152880571457,1.515803315951611,0.1339203536510467,0.6645555559131834,1.336444445947806,4.9591666592492
1651836017.9930315,-1.2427781523736678,1.5105784074019066,0.1339203536510467,0.6905555546283721,1.4059444457292556,4.82444441848331
1651836018.0930989,-1.253776157426769,1.509617041266418,0.1339203536510467,0.6987777769565582,1.432666661673122,4.912111096911961
1651836018.3930142,-1.2987369691328898,1.504925801888281,0.1339203536510467,0.728444442152977,1.5443888892730078,4.945888845125834
1651836018.4931266,-1.3082157185071686,1.5036544612588525,0.1135180324316025,0.7347222225533592,1.5637777802017,4.761166646083196
1651836018.7930534,-1.3466432020599748,1.5001262120357,0.1106049031019211,0.7585555560059017,1.768777769472864,4.6621666385067835
1651836019.0930674,-1.3800800631883432,1.4952370284387435,0.1106049031019211,0.7794444468286302,1.857277770837148,4.825611084037357
1651836019.193053,-1.3884994489040174,1.4947627863352348,0.1106049031019211,0.7843888935115603,1.9096666627460055,4.673499956395891
1651836019.493064,-1.4246895161941122,1.4912444010425212,0.1106049031019211,0.8145555549197727,2.4319444311989677,4.356222205029594
1651836019.5930862,-1.432987519468966,1.490525022925811,0.09815649577732483,0.8204444451464548,2.5758888747957016,4.331055532561408
1651836019.8931558,-1.465174004098393,1.4858118303536254,0.12155095769755382,0.8444444427887599,2.681388884782791,3.9187222050295936
1651836019.9929848,-1.4602812650060402,1.491168167028485,0.13176464676846128,0.8531666629844241,2.8853888667292065,3.9638333161671957
1651836020.1930213,-1.4810957154467592,1.4700634453945622,0.16012668056896903,0.88233333296246,3.486833326684104,3.729166664679845
1651836020.2931137,-1.4890288535462772,1.460554380423274,0.1951064944267273,0.8936666667461395,3.5042222254806097,3.4550000018543665
1651836020.593136,-1.5450553867094674,1.4514237422150318,0.1630516648292541,0.9418888903326459,4.61449996067418,3.246777762969335
1651836020.6930294,-1.5639182166313217,1.4523173647226597,0.11381230392025857,0.9544444445106718,4.890611082315445,3.162611091799206
1651836020.9930184,-1.605208762991219,1.4458085866895505,0.10292947359926219,0.9918333348300722,5.663111022777027,2.521833341651493
1651836021.0929186,-1.608590743762333,1.4402153543479468,0.09366407163530005,0.9995555546548631,5.553222145636877,2.479388893975152
1651836021.3930752,-1.6342085892992992,1.420988682814421,0.0,1.043611114886072,5.89694439570109,2.303111108806398
1651836021.6930938,-1.631907358858674,1.4199401783428796,0.1164311617612838,1.0654999984635247,5.9741666469309065,2.1454444428284964
1651836021.7930586,-1.631756964722992,1.4166662197078947,0.1135180324316025,1.075111108356052,6.282999940713247,2.1106666664282483
1651836022.092997,-1.6443199782082472,1.378403103339192,0.1251705586910248,1.1351111074288687,6.391722132099999,1.9793888952996996
1651836022.1930077,-1.6457315206784302,1.3692457162168292,0.1251705586910248,1.1468888839085898,6.558999917242262,1.9573888970745934
1651836022.493052,-1.658140114075178,1.331854296358253,0.1339203536510467,1.200500006808175,7.532166528701782,1.857444436682595
1651836022.59299,-1.66192697822228,1.3210568120477264,0.1484860092401504,1.214111116859648,7.368722100390328,1.8299444357554118
1651836022.7929482,-1.6673528504162929,1.2927238184070553,0.1543122589588165,1.2642777780691783,7.378444384204017,1.7281111081441243
1651836022.8929188,-1.6725945487918727,1.2820654147717807,0.1543122589588165,1.282999994357427,7.561944344970915,1.6899444467491573
1651836023.193151,-1.6965111186258477,1.239891744508628,0.1543122589588165,1.3597777843475343,7.4026666091548075,1.5633333265781402
1651836023.293019,-1.702843927174165,1.2295749334641437,0.1426597416400909,1.3785555568006305,7.793722140789032,1.5362222168180677
1651836023.5931413,-1.7294991760690597,1.1920368665642616,0.13566819621964843,1.4603888862662846,7.573944343460931,1.4385555591848163
1651836023.6931288,-1.7344405005480037,1.184006656289765,0.13805368229842624,1.5007222182220883,7.549888787666957,1.4200555529859331
