Time,X,Y,Vel Lin,LF 0-179,LF 180-359,360-539
1648214345.7569532,-0.8617911695706761,0.1006702957772888,0.0,0.6759444503320589,1.8114444432987107,4.707055556774139
1648214345.8568823,-0.8617911695706761,0.1006702957772888,0.0,0.6751111177934541,1.8112777759631475,4.707944430245293
1648214346.1569624,-0.8617911695706761,0.1006702957772888,0.0041974060703068,0.6761666730046272,1.8111666672759585,4.707611102528042
1648214346.2570505,-0.8617911695706761,0.1006702957772888,0.0391549710184335,0.6765555616882112,1.8116111083163156,4.707222212685479
1648214346.5569968,-0.8673552469443091,0.0999513947671132,0.0391549710184335,0.690388892756568,1.8339444478352864,4.699333327346378
1648214346.6568692,-0.8745148762761127,0.0994188487398456,0.0784978374838829,0.6984444492393069,1.8420000020000669,4.564444439940982
1648214346.8570445,-0.8829473466020289,0.0987556293231658,0.126564484834671,0.720277781950103,2.0189999933044116,4.941222190856934
1648214346.9569604,-0.8987077090352392,0.0977180656243394,0.1309497892856598,0.7350000050332811,1.9026111116011937,4.905999966462454
1648214347.256953,-0.9342916179338884,0.0950310368622835,0.1309497892856598,0.7970000035232968,2.0186666680706873,4.71172218852573
1648214347.3568852,-0.953181796316626,0.0936706226589374,0.2489471912384033,0.8078888903061548,2.0132777745525043,4.7046666396988766
1648214347.6570196,-1.017810933801306,0.0889723980562361,0.2970294356346131,0.874444446961085,2.5089444350865153,4.614722205532922
1648214347.7569702,-1.017810933801306,0.0889723980562361,0.2970294356346131,0.9060000000728501,2.4426666673686768,4.54199999305937
1648214347.9569542,-1.0958066443968102,0.0827589343678411,0.2664415776729584,0.9757222241825527,2.617555554707845,4.316166675090789
1648214348.0570414,-1.1360808886504128,0.079909617154614,0.2664415776729584,0.9929444448815452,2.701555553740925,4.630444429980384
1648214348.3570364,-1.2118678392932016,0.070447530581009,0.2664415776729584,1.064944444431199,2.8793888866901396,4.0575555245081585
1648214348.4569016,-1.2118678392932016,0.070447530581009,0.2664415776729584,1.079166668984625,3.1169999993509716,4.14338886472914
1648214348.7569294,-1.314947745737663,0.0631112224865058,0.2620718836784363,1.144333333439297,3.3274999899996653,3.8720555312103695
1648214348.856883,-1.3360552262802956,0.0619371991259903,0.2620718836784363,1.1573333332935969,3.5857221997446485,3.8468888799349465
1648214349.1569529,-1.4039073990249873,0.062814027293105,0.2620718836784363,1.2143888900677362,3.7882221973604624,3.58644444876247
1648214349.2569866,-1.4457935813115,0.0600620944326335,0.2620718836784363,1.2299999978807237,3.8153333057959875,3.659833331902822
1648214349.456874,-1.487363905981259,0.0572957579810041,0.0,1.2719444430536695,3.960888868239191,3.296222209268146
1648214349.5569303,-1.5009702094519746,0.0561534558010357,0.0,1.27477777534061,3.961722207069397,3.298499990171856
1648214349.8569582,-1.4825548133656996,0.0573712225146367,0.0,1.2644999980926515,4.0344999823305345,3.458222221003638
1648214349.9569442,-1.4890314030366103,0.0569510720163797,0.0,1.2685555554098553,4.029222200976478,3.576888875828849
1648214350.2569847,-1.4884209055008566,0.0563693240711721,0.0697584494948387,1.2684999995761448,3.9180555366807512,3.580555535025067
1648214350.3568058,-1.4884209055008566,0.0563693240711721,0.0697584494948387,1.2679444419013128,3.915833317240079,3.579722202486462
1648214350.657,-1.4875861306647369,0.0322104787763929,0.0697584494948387,1.2733888851271735,4.049555530813005,3.5487777451674143
1648214350.9568765,-1.4860367899029217,0.0133313578180603,0.0391549710184335,1.2784444428152508,4.316833314299584,2.9873333301809097
1648214351.0570903,-1.4860367899029217,0.0133313578180603,0.0435246683657169,1.2786111113097933,4.555499969919523,2.999722209903929
1648214351.3569794,-1.4861597435602758,-0.0030290858462991,0.0391549710184335,1.2814999984370337,5.041888863179419,2.6837777727180057
1648214351.757018,-1.487005500569356,-0.0145341850827032,0.2270986944437027,1.2871111111508475,5.285444429847929,2.237555558151669
1648214351.856923,-1.4873727841540936,-0.0240746496552792,0.2270986944437027,1.2908888869815403,5.147999987999598,2.2382777803474
1648214352.056816,-1.489950203916802,-0.0568367451010497,0.2139896124601364,1.3065555532773336,5.342444430457221,2.336777785089281
1648214352.1569777,-1.4935884345273287,-0.0967982277284958,0.179016450047493,1.3452777746650908,5.5093332926432295,2.3260000109672547
1648214352.4570444,-1.4958200804854371,-0.1352804070304469,0.1090857088565826,1.451666667064031,5.252777763207754,2.3040555636088054
1648214352.5569403,-1.4970703598227573,-0.1479855572091383,0.1047160148620605,1.4556666692097981,5.120166654056973,2.1630555629730224
1648214352.857075,-1.5083397554624576,-0.1660319761240758,0.1090857088565826,1.6400000055631,5.265666641129387,1.98844443625874
1648214352.957006,-1.5083397554624576,-0.1660319761240758,0.1090857088565826,1.6737777789433796,5.52588884168201,1.9426111075613233
1648214353.1570363,-1.5126885424207157,-0.1912615210472308,0.1134554028511047,1.8192777785989973,5.656277742650774,1.8276111125946044
1648214353.2569475,-1.516068024585989,-0.2070445150344777,0.1746467426419258,1.8688333312670389,5.557555536429088,1.7997777733537885
1648214353.5569856,-1.530867983042977,-0.2636573936810588,0.2096199184656143,1.9943888862927754,5.293999981880188,1.718944446908103
1648214353.6569986,-1.530867983042977,-0.2636573936810588,0.196510836482048,2.017111117309994,5.327444439464145,1.693555564350552
1648214353.9568737,-1.5541629388374465,-0.3372555855044871,0.179016450047493,2.1026111119323305,5.393555528587765,1.623388883140352
1648214354.057001,-1.5585570253964065,-0.3516492713630081,0.1746467426419258,2.1205000036292607,5.186111093891991,1.6073888811800214
1648214354.3570087,-1.5706735284885398,-0.4012144872653124,0.1221947908401489,2.192222225666046,5.136222211519877,1.5324444426430597
1648214354.4569814,-1.579812725050224,-0.424267074679187,0.0,2.2133333332008784,5.485777756902906,1.511500001615948
1648214354.6571057,-1.5850288817253149,-0.4340990909536096,0.0,2.2741666621632044,5.552499967813492,1.4790555636088054
1648214354.7570632,-1.5830166553335705,-0.4301007333241623,0.0,2.2919999917348224,5.263944444391463,1.4766666736867693
1648214355.0569537,-1.5834163513610642,-0.4308055395184691,0.11865888135795276,2.4037222140365175,5.1173888736301,1.449888887670305
1648214355.157039,-1.585570138077819,-0.4460089234136998,0.11865888135795276,2.4523888938956793,5.122499983840519,1.4451666639910803
1648214355.4569714,-1.583781703204018,-0.4851916758758545,0.12291802941978502,2.623333346181446,4.977444416284561,1.4237777809302012
1648214355.556959,-1.583781703204018,-0.4851916758758545,0.12315637868231812,2.665000009536743,4.911444422933791,1.4168333364857568
1648214355.85704,-1.5995117888304045,-0.528954567326461,0.11144802240719845,2.9876666731304593,5.086722176604801,1.3884999924235875
1648214356.157252,-1.61660977468686,-0.5608712235513769,0.11144802240719845,3.0618889027171665,4.744555524322721,1.382222228580051
1648214356.2571833,-1.61660977468686,-0.5608712235513769,0.11144802240719845,3.09094445904096,4.7159444153308865,1.3824444512526195
1648214356.5569956,-1.6388135667353405,-0.5988684679259381,0.11144802240719845,3.3937222255600825,4.4273888548215234,1.4169999930593702
1648214356.6570463,-1.6445659708342664,-0.6058721650972604,0.11144802240719845,3.496722231970893,4.177166638440556,1.427833334604899
1648214356.9569335,-1.6611245673759103,-0.6256201246069911,0.10645966244017177,4.890444396601783,2.8723333222998515,1.6321111069785224
1648214357.0570989,-1.6780006130099687,-0.6471096263087627,0.10770784095208817,5.104166637526618,2.4394999967681037,1.7329444375303056
1648214357.2573314,-1.6900243866715725,-0.6592462816051448,0.10401675229431438,6.221222174167633,1.3137222203943464,2.0892777661482493
1648214357.3571036,-1.7029738982870108,-0.6692843236158094,0.10401675229431438,7.019555479950375,1.1658333351214727,2.360833314392302
1648214357.6570115,-1.7207890493067253,-0.6832657281347001,0.2582837077870837,6.914944356679916,0.9366666641500261,2.4742222232951057
1648214357.7567885,-1.7223485467575317,-0.697598888064238,0.2829364852416226,6.569111035929786,0.9258333305517833,2.5220000078280767
1648214358.0570111,-1.7282477633896431,-0.7769175682880325,0.28725491642382045,6.626999919944339,0.88255555331707,3.1110555340846378
1648214358.1570606,-1.7282477633896431,-0.7769175682880325,0.291574875100103,6.7702221184968945,0.8683333310816023,3.28599996401204
1648214358.4570248,-1.75795048931982,-0.879393685918077,0.28725491642382045,6.471888776951366,0.8325555519925223,4.448833273185624
1648214358.7569685,-1.7927830662560502,-0.9615745077899204,0.2786196525791411,6.430888769030571,0.7866111152701908,5.124722160564529
1648214358.85702,-1.7927830662560502,-0.9615745077899204,0.18524416307336136,6.272722110814518,0.7704444474644131,4.689055497778787
1648214359.1570702,-1.8363216255510912,-1.0223677401247884,0.0872528359293937,6.474777653151088,0.7250000033113692,5.412333254350556
1648214359.2570412,-1.84602811057627,-1.0355376214126923,0.0,6.474110989107026,0.7214444494909711,5.1228332625495065
1648214359.557026,-1.8483560438872784,-1.038986823932739,0.0,6.473166536953714,0.7196666700972452,4.971388841999902
1648214359.6570916,-1.8482220350724103,-1.0386258148972354,0.0,6.335777662528885,0.7197222269243664,4.9711666014459395
1648214359.8570502,-1.8480297462107649,-1.038232706798604,0.0,6.2611665447553,0.7268333388699426,5.319111051824358
1648214359.95708,-1.848016833768546,-1.0382204509609168,0.05238523702494894,6.071722113423878,0.7305555621782939,4.76599994831615
1648214360.256962,-1.839192279028698,-1.035069926316363,0.0784978374838829,6.034388763043616,0.7569444484180874,5.186888828542497
1648214360.357058,-1.8323519441461444,-1.0342613927415458,0.0784978374838829,6.022166547179222,0.7677222255203459,5.345166603227456
1648214360.6569304,-1.8145394486554447,-1.0164206830557834,0.0784978374838829,6.057833204335637,0.7991666661368476,5.1564443800184465
1648214360.7570572,-1.8145394486554447,-1.0164206830557834,0.1134554028511047,6.020666537351079,0.802666668428315,5.600833239820268
1648214361.0573645,-1.8357588014229136,-0.9951509924291088,0.1178250968456268,5.505777656038602,0.8051111121972402,6.241666560702853
1648214361.3569582,-1.857770172123544,-0.955306044338408,0.1309497892856598,5.694444311989678,0.7933888895644082,6.096777676873737
1648214361.4569998,-1.857770172123544,-0.955306044338408,0.1353194832801819,5.549610980682903,0.7856666654348373,6.242666561736001
1648214361.7572072,-1.8897936225893124,-0.899182612997263,0.1659073546528816,5.423499883214633,0.7607777744531632,6.162888790832626
1648214361.8572862,-1.8906000355000008,-0.8977856201685737,0.1659073546528816,5.445666551258829,0.7523888879352145,5.540777704450819
1648214362.1570842,-1.9115393396101623,-0.8640946398490217,0.0347852770239114,5.608666546477211,0.7017222242222891,5.785611015558243
1648214362.2572582,-1.9297239010789604,-0.8392780006958851,0.0,5.462499887413449,0.6951111114687389,5.618166580133968
1648214362.4569864,-1.9319505538033217,-0.8363847908743364,0.0,5.584944322374132,0.6925555563635296,5.901388794183731
1648214362.5569854,-1.93004181016008,-0.8381059011625371,0.3325096978131407,5.4508332159784105,0.6930555565489663,5.288222143385146
1648214362.857006,-1.9354342286342607,-0.8436137831050434,0.37992977401990785,5.630055438147651,0.6669444425238503,5.585055476427078
1648214362.9569843,-1.9354342286342607,-0.8436137831050434,0.3986916808547101,5.368444330162472,0.6513888875643412,5.421499893731541
1648214363.257013,-1.9599511045084248,-0.967417132569984,0.1615532711148262,5.215222104059325,0.6328888889816072,5.580999903215302
1648214363.3570178,-1.9590568301826017,-0.9691050772509384,0.1484441757202148,5.335555437207222,0.637500003642506,5.305333256059223
1648214363.6569424,-1.9272153360492397,-0.9997944928747304,0.0,5.580999878711171,0.6769999974303775,6.087444339858161
1648214363.9569411,-1.9134879263971207,-1.019356541129146,0.0,5.8359998696380195,0.6574999988079071,5.391555470228195
1648214364.0569465,-1.913702054354165,-1.0189509354193749,0.082867531478405,5.915833206640349,0.6572777771287495,5.044555496838358
1648214364.3571126,-1.9070545929144764,-1.0088901402741135,0.0,6.404388774434725,0.6709444446696176,3.9042777286635504
1648214364.457169,-1.8992058455368983,-1.0007809341736105,0.0,6.66222210029761,0.6708333316776488,3.3936666346258586
1648214364.7572768,-1.9037457482556923,-1.0061041848792658,0.0,6.93055543916093,0.633888893822829,2.550333325399293
1648214365.0569522,-1.9034848214419344,-1.0039513058575344,0.3594767098688607,6.965666550066736,0.608666667342186,2.1245000070995754
1648214365.1570036,-1.8835001280063397,-0.9972442537990956,0.34642266407406214,7.0043332248926164,0.6114444439609845,2.1736111203829447
1648214365.45692,-1.838039063398304,-1.0227474590549157,0.3051109332193291,6.671999920076794,0.6237777756320105,2.2620000143845878
1648214365.557043,-1.838039063398304,-1.0227474590549157,0.2734248660941389,6.975055451194446,0.6359444441066848,2.346444454126888
1648214365.8570223,-1.7352946363399604,-1.0890903128072855,0.1265800952911377,6.671777681509654,0.6652777772810724,2.632277763552136
1648214365.9570403,-1.735155691204316,-1.0902740353781066,0.1265800952911377,6.532166580524709,0.6701666686269973,3.085722204049428
1648214366.257215,-1.750876777103528,-1.1195396004159677,0.0697740532457828,6.664555431074566,0.6949444426430597,4.622388822171423
1648214366.5569026,-1.7321668257791054,-1.1411972963254202,0.1178407073020935,6.443499872254001,0.7449999983112018,4.773833269543118
1648214366.6570282,-1.7303626750518526,-1.1421097225178842,0.1178407073020935,6.492944309612115,0.759722221063243,5.125055475036303
1648214366.9570742,-1.7126394802357026,-1.149168922960926,0.09686212780534587,6.33311097804043,0.8069999936554167,5.1016110479831696
1648214367.0570216,-1.6952936848342812,-1.1644282861267468,0.08774220560800383,6.026555428074466,0.8196111076407963,5.130555479394065
1648214367.357044,-1.6883735697302966,-1.1846690437766765,0.07091211733805868,6.029999873207675,0.8632222188843621,5.354944361580743
1648214367.6570294,-1.6885043389997203,-1.202594486203846,0.06803615588290836,5.6314998795588815,0.8995555559794108,6.174110998709996
1648214367.756918,-1.690597690490827,-1.2172520444857735,0.06803615588290836,5.594555433756775,0.905444445543819,6.486722101105584
1648214368.056962,-1.6934772620954543,-1.2263159072254646,0.05573918369243132,5.576277656687631,0.8937777760956023,6.330388779772653
1648214368.1570263,-1.695231721657751,-1.241215161108185,0.05856696582900188,5.572110982735952,0.8937222195996178,6.91744432316886
1648214368.4572349,-1.6956498083188032,-1.2539933903367948,0.061884564832102286,5.682277651793427,0.8863888876305686,6.6321665538681875
1648214368.5569098,-1.6956498083188032,-1.2539933903367948,0.05856696582900188,5.687888768977589,0.8861666633023156,6.357666554715898
1648214368.756983,-1.6959904981547682,-1.2685870589652068,0.054539586475174345,5.68211099240515,0.8838333302074008,6.8088332169585755
1648214368.8569143,-1.6950752090570038,-1.2826777687183344,0.05259181650583129,5.813277651866277,0.8827222208182017,6.655888769361708
1648214369.1569731,-1.689886420062726,-1.2929935751142811,0.3565197787175974,5.664277653727266,0.8833888861868117,6.673999894989861
1648214369.2571392,-1.687603395925968,-1.2928218039217765,0.35218319783072904,5.409666550656159,0.8873333318365945,6.933944322665533
1648214369.5569904,-1.654393870501429,-1.273151623097215,0.12152318187119421,5.894166542258527,0.9351111100779639,6.9344998631212444
1648214369.6569765,-1.654393870501429,-1.273151623097215,0.1297201688422453,5.549166554047002,0.9459444426827961,6.6594443195396
1648214369.9569843,-1.610335865440739,-1.2613399328417296,0.0,5.47855546027422,0.9761111130317052,6.946999872393079
1648214370.0571158,-1.6102932335911315,-1.2613825633388829,0.0,5.6169998879233995,0.9706111136409972,6.952110987901688
1648214370.2572734,-1.6144115452827097,-1.2650669017982186,0.17908161089073713,5.9775554344058035,0.8971666673819224,5.726999905374315
1648214370.3568766,-1.6144115452827097,-1.2650669017982186,0.24493578742945996,6.1983887587984405,0.8618888922863537,5.098888836304346
1648214370.657349,-1.587949730788163,-1.284860749180919,0.013620360608787973,6.314333222972023,0.6895555545886357,4.120222174459034
1648214370.7569473,-1.587949730788163,-1.284860749180919,0.0,6.953888768951098,0.6560555559065607,4.04633331100146
1648214371.056991,-1.5687142987719829,-1.307373787531288,0.0,6.7293332358201345,0.6648333292868402,2.6982777880297766
1648214371.156957,-1.5685672935862658,-1.3074090810421035,0.0,6.603833242257436,0.6899444384707345,2.9433888845973546
1648214371.4571216,-1.5663145139593049,-1.3088926655102435,0.0,6.468888796038097,0.6691111056341066,2.7049444397290547
1648214371.756965,-1.5663368661346366,-1.308921705373538,0.30283293038058773,6.692777675390244,0.6658888830078973,2.7100555426544615
1648214371.856922,-1.582813814226654,-1.3106504980966978,0.30283293038058773,6.600722138749228,0.6622777745127678,2.713111095958286
1648214372.1570077,-1.5514051517573255,-1.3690574471387933,0.2991870545712706,6.665999917851554,0.6478333320882586,2.770055541065004
1648214372.2571175,-1.5514051517573255,-1.3690574471387933,0.1312659413523398,6.396777695417404,0.6447222201360596,2.9079999976687962
1648214372.5568843,-1.5052910910864248,-1.4637208236890251,0.09106183995817695,6.2992777082655165,0.6598333320683903,2.9268333339028887
1648214372.8569462,-1.5027397044374533,-1.4787867525772374,0.09106183995817695,6.5938888205422295,0.6596666630771425,2.921555560992824
1648214372.9569626,-1.5027397044374533,-1.4787867525772374,0.09754261731759654,6.587277705139584,0.6593888857298427,2.919444455040826
1648214373.256966,-1.4992957505930593,-1.5241612362962746,0.1265800952911377,6.476166586743461,0.799888885517915,2.739999985529317
1648214373.3569586,-1.4993264847462229,-1.5254089368415586,0.1265800952911377,6.299611043930054,0.8585000003377596,2.525611116157638
1648214373.656929,-1.498784377625503,-1.5579640897157665,0.2183749169111252,6.412833256191678,0.8675000020199352,2.7363888881272738
1648214373.7570286,-1.4977831356753308,-1.6031705876847429,0.22048505950472105,6.607166588968701,0.8695555564430025,2.6146111031373342
1648214373.9569595,-1.489403163624868,-1.6553135477010232,0.28800298818779924,6.211055503288905,0.8619999958409204,2.5741111116276847
1648214374.0568814,-1.4877800703264945,-1.6592695238336344,0.28800298818779924,6.065944378905826,0.8690555486414168,2.5768888991740013
1648214374.3569555,-1.4565749340493683,-1.710589349736325,0.2773406667934478,5.9578332748678,0.967611108885871,2.5095000098148983
1648214374.4569254,-1.4138207538160088,-1.7652983005257314,0.27009475228085106,6.435888797707028,0.9988333319624265,2.639944432179133
1648214374.7569952,-1.393202967358688,-1.8246629339917264,0.26939198459099467,6.248499913348092,1.1345000035232968,2.4809444311592315
1648214374.8569422,-1.393202967358688,-1.8246629339917264,0.27090932140667173,6.479166567987866,1.1409444431463878,2.4731666604677836
