Time,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w,orientation
1648214227.8260453,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214227.8262186,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214227.8264372,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214227.85676,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214227.956791,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214228.0570548,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214228.1568584,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214228.2569952,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214228.357118,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214228.4569275,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214228.556898,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214228.6568303,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214228.756821,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214228.8570044,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214228.9569938,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214229.0569952,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214229.1569493,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214229.2569647,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
1648214229.356871,-0.8735864679977716,0.0605572738085518,0.0,0.0,0.0,0.0368727156424974,0.9993199702003096,0.07376215219699218
