Time,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w,orientation
1648214345.1764555,-0.8617911695706761,0.1006702957772888,0.0,0.0,0.0,0.0376276627365326,0.9992918287452298,0.07527309505948732
1648214345.177649,-0.8617911695706761,0.1006702957772888,0.0,0.0,0.0,0.0376276627365326,0.9992918287452298,0.07527309505948732
1648214345.178404,-0.8617911695706761,0.1006702957772888,0.0,0.0,0.0,0.0376276627365326,0.9992918287452298,0.07527309505948732
1648214345.256847,-0.8617911695706761,0.1006702957772888,0.0,0.0,0.0,0.0376276627365326,0.9992918287452298,0.07527309505948732
1648214345.3568308,-0.8617911695706761,0.1006702957772888,0.0,0.0,0.0,0.0376276627365326,0.9992918287452298,0.07527309505948732
1648214345.4568388,-0.8617911695706761,0.1006702957772888,0.0,0.0,0.0,0.0376276627365326,0.9992918287452298,0.07527309505948732
1648214345.5570216,-0.8617911695706761,0.1006702957772888,0.0,0.0,0.0,0.0376276627365326,0.9992918287452298,0.07527309505948732
1648214345.657002,-0.8617911695706761,0.1006702957772888,0.0,0.0,0.0,0.0376276627365326,0.9992918287452298,0.07527309505948732
1648214345.7569532,-0.8617911695706761,0.1006702957772888,0.0,0.0,0.0,0.0376276627365326,0.9992918287452298,0.07527309505948732
1648214345.8568823,-0.8617911695706761,0.1006702957772888,0.0,0.0,0.0,0.0376276627365326,0.9992918287452298,0.07527309505948732
1648214345.9569674,-0.8617911695706761,0.1006702957772888,0.0,0.0,0.0,0.0376276627365326,0.9992918287452298,0.07527309505948732
1648214346.0568376,-0.8617911695706761,0.1006702957772888,0.0,0.0,0.0,0.0376276627365326,0.9992918287452298,0.07527309505948732
1648214346.1569624,-0.8617911695706761,0.1006702957772888,0.0,0.0,0.0,0.0376276627365326,0.9992918287452298,0.07527309505948732
1648214346.2570505,-0.8617911695706761,0.1006702957772888,0.0,0.0,0.0,0.0376276627365326,0.9992918287452298,0.07527309505948732
1648214346.3569353,-0.8624122375332869,0.1003375136938117,0.0,0.0,0.0,0.0376425195314196,0.9992912692119984,0.07530282971480771
1648214346.4570117,-0.8644527468069313,0.1001744719925125,0.0,0.0,0.0,0.0376220623351407,0.9992920396088676,0.07526188632017831
1648214346.5569968,-0.8673552469443091,0.0999513947671132,0.0,0.0,0.0,0.0374087610788379,0.9993000473304036,0.07483498328801515
1648214346.6568692,-0.8745148762761127,0.0994188487398456,0.0,0.0,0.0,0.0378859164914931,0.9992820709547428,0.07578997112508964
1648214346.7569609,-0.8791589123839135,0.0990009216285203,0.0,0.0,0.0,0.0376850796516537,0.9992896650979878,0.07538801039375252
1648214346.8570445,-0.8829473466020289,0.0987556293231658,0.0,0.0,0.0,0.0377758817752544,0.9992862366489904,0.07556974404411596
1648214346.9569604,-0.8987077090352392,0.0977180656243394,0.0,0.0,0.0,0.0376259105313568,0.9992918947218008,0.07526958816577009
1648214347.0569897,-0.9107415042439848,0.0966860558956843,0.0,0.0,0.0,0.0376610577817228,0.999290570718428,0.07533993252427447
1648214347.1569884,-0.9229673259546262,0.0957586198470085,0.0,0.0,0.0,0.0375933398406725,0.9992931205605408,0.07520440066474837
1648214347.256953,-0.9342916179338884,0.0950310368622835,0.0,0.0,0.0,0.0372400075619627,0.9993063503434696,0.07449724091578902
1648214347.3568852,-0.953181796316626,0.0936706226589374,0.0,0.0,0.0,0.0377124194627126,0.9992886336881194,0.07544272891255921
1648214347.456978,-0.9626039803995196,0.0931222342492048,0.0,0.0,0.0,0.0378344272877756,0.9992840217434712,0.07568691883396107
1648214347.5570643,-0.9749557544530696,0.0926006840828385,0.0,0.0,0.0,0.0374457667154579,0.9992986613395874,0.07490904645328235
1648214347.6570196,-1.017810933801306,0.0889723980562361,0.0,0.0,0.0,0.0375152833266177,0.9992960539884682,0.07504817743486379
1648214347.7569702,-1.017810933801306,0.0889723980562361,0.0,0.0,0.0,0.0375152833266177,0.9992960539884682,0.07504817743486379
1648214347.8569198,-1.071302196909159,0.0845882336922591,0.0,0.0,0.0,0.0367073775853332,0.9993260571158984,0.0734312520685506
1648214347.9569542,-1.0958066443968102,0.0827589343678411,0.0,0.0,0.0,0.0364766755292414,0.9993345046291228,0.07296953874016876
1648214348.0570414,-1.1360808886504128,0.079909617154614,0.0,0.0,0.0,0.0360965416350312,0.9993483074894312,0.07220876992318229
1648214348.1570232,-1.1549162609125163,0.0780115591785482,0.0,0.0,0.0,0.0364785845902816,0.9993344349447234,0.07297335940501706
1648214348.2571003,-1.1675942647014574,0.07322064960587,0.0,0.0,0.0,0.0345455555156915,0.999403124166676,0.06910486058564037
1648214348.3570364,-1.2118678392932016,0.070447530581009,0.0,0.0,0.0,0.0339335932388806,0.9994240897886632,0.06788021794836246
1648214348.4569016,-1.2118678392932016,0.070447530581009,0.0,0.0,0.0,0.0339335932388806,0.9994240897886632,0.06788021794836246
1648214348.5568626,-1.254153119267643,0.0667385699565849,0.0,0.0,0.0,0.0333998191456549,0.9994420703977984,0.06681206422967993
1648214348.657034,-1.2742327487806686,0.0651372582324615,0.0,0.0,0.0,0.0333222123813843,0.999444660880236,0.06665676425591505
1648214348.7569294,-1.314947745737663,0.0631112224865058,0.0,0.0,0.0,0.0335824914549968,0.9994359490571044,0.06717761391716545
1648214348.856883,-1.3360552262802956,0.0619371991259903,0.0,0.0,0.0,0.0335357037893372,0.9994375200938546,0.06708398584840945
1648214348.9569938,-1.3570636372707372,0.0608284339381223,0.0,0.0,0.0,0.0337132426839884,0.9994315470644952,0.06743926453494538
1648214349.0568855,-1.4039073990249873,0.062814027293105,0.0,0.0,0.0,0.0346384937360611,0.9993999073202362,0.0692908483369867
1648214349.1569529,-1.4039073990249873,0.062814027293105,0.0,0.0,0.0,0.0346384937360611,0.9993999073202362,0.0692908483369867
1648214349.2569866,-1.4457935813115,0.0600620944326335,0.0,0.0,0.0,0.034123075345861,0.9994176382918908,0.06825940176016888
1648214349.3569791,-1.467247309126276,0.0584404788308037,0.0,0.0,0.0,0.0343450808823073,0.9994100336794642,0.06870367324719398
1648214349.456874,-1.487363905981259,0.0572957579810041,0.0,0.0,0.0,0.034400146443568,0.99940813981309,0.0688138694861056
1648214349.5569303,-1.5009702094519746,0.0561534558010357,0.0,0.0,0.0,0.0334937025290042,0.9994389285448604,0.06699993611065717
1648214349.6568785,-1.4931309457446909,0.0565764588152124,0.0,0.0,0.0,0.0339352605123527,0.9994240331780894,0.06788355441690741
1648214349.7568653,-1.4852496566279667,0.0571979860965748,0.0,0.0,0.0,0.0339405284881348,0.999423854291034,0.06789409644127078
1648214349.8569582,-1.4825548133656996,0.0573712225146367,0.0,0.0,0.0,0.0340319904382385,0.999420744044675,0.0680771260777238
1648214349.9569442,-1.4890314030366103,0.0569510720163797,0.0,0.0,0.0,0.0339334973268461,0.9994240930451742,0.06788002601375669
1648214350.057329,-1.4911068875711428,0.0567312500464784,0.0,0.0,0.0,0.0343225538736957,0.999410807573936,0.06865859265138324
1648214350.1569345,-1.4905148591158297,0.0567851184263343,0.0,0.0,0.0,0.0341795455182103,0.9994157086358852,0.06837240802439011
1648214350.2569847,-1.4884209055008566,0.0563693240711721,0.0,0.0,0.0,0.0341597212977234,0.9994163864180244,0.0683327364170844
1648214350.3568058,-1.4884209055008566,0.0563693240711721,0.0,0.0,0.0,0.0341597212977234,0.9994163864180244,0.0683327364170844
1648214350.4569528,-1.4883590149594916,0.0525530442379931,0.0,0.0,0.0,0.0339672141408933,0.9994229476870674,0.06794749853838099
1648214350.5569606,-1.4884250818024127,0.0473387282156597,0.0,0.0,0.0,0.0339576228128727,0.9994232736197906,0.06792830480968233
1648214350.657,-1.4875861306647369,0.0322104787763929,0.0,0.0,0.0,0.034793056791567,0.9993945383076188,0.06960016089393505
1648214350.7569344,-1.4864993441707297,0.0253284013129601,0.0,0.0,0.0,0.0339382752633492,0.9994239308082176,0.06788958739400384
1648214350.8568566,-1.4860248205067328,0.0200866651067008,0.0,0.0,0.0,0.0328828152401088,0.9994592140061968,0.06577748808917454
1648214350.9568765,-1.4860367899029217,0.0133313578180603,0.0,0.0,0.0,0.0157976699435488,0.9998752090257838,0.031596654223786505
1648214351.0570903,-1.4860367899029217,0.0133313578180603,0.0,0.0,0.0,0.0157976699435488,0.9998752090257838,0.031596654223786505
1648214351.1573946,-1.4857629828775611,0.00720181765979,0.0,0.0,0.0,0.0036160918088095,0.999993461918642,0.007232199379195185
1648214351.2575638,-1.4856571980637296,0.0042438960961828,0.0,0.0,0.0,-0.002291224715179,0.9999973751412072,-0.004582453439789768
1648214351.3569794,-1.4861597435602758,-0.0030290858462991,0.0,0.0,0.0,-0.0139820143718104,0.999902246859215,-0.02796493996979722
1648214351.4658103,-1.48633516495911,-0.0062357626101516,0.0,0.0,0.0,-0.0233713725226639,0.9997268521683343,-0.04674700140352917
1648214351.557031,-1.4865181674182513,-0.0092368990327867,0.0,0.0,0.0,-0.0301797406037054,0.999544487882902,-0.060368647702636294
1648214351.65682,-1.487005500569356,-0.0145341850827032,0.0,0.0,0.0,-0.0390297141772919,0.9992380504220396,-0.07807926018188659
1648214351.757018,-1.487005500569356,-0.0145341850827032,0.0,0.0,0.0,-0.0390297141772919,0.9992380504220396,-0.07807926018188659
1648214351.856923,-1.4873727841540936,-0.0240746496552792,0.0,0.0,0.0,-0.036216941127726,0.9993439513877846,-0.07244972646266835
1648214351.9569843,-1.4885589473022227,-0.0376934973650411,0.0,0.0,0.0,-0.0359531461021322,0.999353476646456,-0.07192179257860565
1648214352.056816,-1.489950203916802,-0.0568367451010497,0.0,0.0,0.0,-0.0367607227791308,0.9993240962074096,-0.07353801451258561
1648214352.1569777,-1.4935884345273287,-0.0967982277284958,0.0,0.0,0.0,-0.0375000600282446,0.9992966253810116,-0.07501770939897043
1648214352.257008,-1.4947774192318646,-0.1133110184213651,0.0,0.0,0.0,-0.0373164728390188,0.9993034978698188,-0.07465027784210489
1648214352.3569512,-1.495399877892703,-0.1263152469679586,0.0,0.0,0.0,-0.0367852013032926,0.9993231954503388,-0.07358700469562139
1648214352.4570444,-1.4958200804854371,-0.1352804070304469,0.0,0.0,0.0,-0.0368316339136633,0.9993214851804448,-0.073679932890037
1648214352.5569403,-1.4970703598227573,-0.1479855572091383,0.0,0.0,0.0,-0.0377467146821507,0.9992873388223752,-0.07551136822356154
1648214352.6568632,-1.506050939167892,-0.1382559861121639,0.0,0.0,0.0,-0.0387221485464842,0.999250016368248,-0.07746366355463537
1648214352.756885,-1.506554493297899,-0.1472914028604206,0.0,0.0,0.0,-0.046058510632721,0.9989387436666451,-0.09214962169556948
1648214352.857075,-1.5083397554624576,-0.1660319761240758,0.0,0.0,0.0,-0.0677833025502459,0.9977000671020232,-0.135670632173879
1648214352.957006,-1.5083397554624576,-0.1660319761240758,0.0,0.0,0.0,-0.0677833025502459,0.9977000671020232,-0.135670632173879
1648214353.0570536,-1.5112790349613316,-0.1831930530960516,0.0,0.0,0.0,-0.0829307127332057,0.9965553155171882,-0.16605213502553456
1648214353.1570363,-1.5126885424207157,-0.1912615210472308,0.0,0.0,0.0,-0.0976933596594572,0.9952165631049597,-0.19569885665033065
1648214353.2569475,-1.516068024585989,-0.2070445150344777,0.0,0.0,0.0,-0.1161989546691168,0.993225957641968,-0.23292409313179388
1648214353.3568175,-1.5184444948966809,-0.2160365046191722,0.0,0.0,0.0,-0.1224319969860677,0.992476904574612,-0.24547989282193952
1648214353.457044,-1.5217765757218953,-0.2276823628411782,0.0,0.0,0.0,-0.1262744237636172,0.9919953477225416,-0.2532248677820011
1648214353.5569856,-1.530867983042977,-0.2636573936810588,0.0,0.0,0.0,-0.1352605203949335,0.9908100683897452,-0.2713527890330955
1648214353.6569986,-1.530867983042977,-0.2636573936810588,0.0,0.0,0.0,-0.1352605203949335,0.9908100683897452,-0.2713527890330955
1648214353.7572296,-1.5412430722168284,-0.2977329728858485,0.0,0.0,0.0,-0.1476424668613775,0.9890407989456688,-0.29636838035037194
1648214353.8568332,-1.5455823525525174,-0.3105637243788722,0.0,0.0,0.0,-0.1525694066204085,0.9882927583279644,-0.30633519559903216
1648214353.9568737,-1.5541629388374465,-0.3372555855044871,0.0,0.0,0.0,-0.1595001014740736,0.9871979120874194,-0.3203685019006666
1648214354.057001,-1.5585570253964065,-0.3516492713630081,0.0,0.0,0.0,-0.1641135559780644,0.9864414532775044,-0.3297186317819826
1648214354.156984,-1.5610904719810694,-0.3765776753271728,0.0,0.0,0.0,-0.1659107341624969,0.9861407750872394,-0.33336294665277894
1648214354.256992,-1.5706735284885398,-0.4012144872653124,0.0,0.0,0.0,-0.1797664622060517,0.9837093163460028,-0.36149808161173447
1648214354.3570087,-1.5706735284885398,-0.4012144872653124,0.0,0.0,0.0,-0.1797664622060517,0.9837093163460028,-0.36149808161173447
1648214354.4569814,-1.579812725050224,-0.424267074679187,0.0,0.0,0.0,-0.1995680726518271,0.9798839647519676,-0.40183421320944895
1648214354.5568807,-1.5838083687557705,-0.4310448994980009,0.0,0.0,0.0,-0.2114344789693059,0.9773921736452456,-0.42608477387114224
1648214354.6571057,-1.5850288817253149,-0.4340990909536096,0.0,0.0,0.0,-0.2227377520733907,0.9748783994946716,-0.44924374980367854
