Time,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w,orientation
1648214423.2868164,-0.8644208761701572,0.1210712458453333,0.0,0.0,0.0,0.0223697212810226,0.9997497664764966,0.044743174705061416
1648214423.2871122,-0.8644208761701572,0.1210712458453333,0.0,0.0,0.0,0.0223697212810226,0.9997497664764966,0.044743174705061416
1648214423.3567872,-0.8644208761701572,0.1210712458453333,0.0,0.0,0.0,0.0223697212810226,0.9997497664764966,0.044743174705061416
1648214423.4567635,-0.8644208761701572,0.1210712458453333,0.0,0.0,0.0,0.0223697212810226,0.9997497664764966,0.044743174705061416
1648214423.55697,-0.8644208761701572,0.1210712458453333,0.0,0.0,0.0,0.0223697212810226,0.9997497664764966,0.044743174705061416
1648214423.6568234,-0.8699778347318793,0.1206677446773433,0.0,0.0,0.0,0.0224049651072746,0.9997489772630636,0.044813680028175415
1648214423.7569704,-0.8777392468850961,0.1202844697903878,0.0,0.0,0.0,0.0225119251626889,0.9997465745004928,0.04502765410822363
1648214423.856963,-0.8777392468850961,0.1202844697903878,0.0,0.0,0.0,0.0225119251626889,0.9997465745004928,0.04502765410822363
1648214423.956931,-0.8963772066948142,0.119588941322971,0.0,0.0,0.0,0.0222232953143049,0.9997530320761088,0.04445024995084362
1648214424.0569477,-0.910379010862409,0.1190210472194894,0.0,0.0,0.0,0.0227297044022204,0.9997416468957306,0.045463324068846366
1648214424.1569965,-0.910379010862409,0.1190210472194894,0.0,0.0,0.0,0.0227297044022204,0.9997416468957306,0.045463324068846366
1648214424.2567835,-0.9212602280884408,0.1188574445280101,0.0,0.0,0.0,0.0229125918279838,0.9997374721074148,0.045829194206754166
1648214424.3569322,-0.939331227859336,0.1181813283987944,0.0,0.0,0.0,0.0225792123361888,0.9997450570871942,0.045162262670543185
1648214424.4569812,-0.939331227859336,0.1181813283987944,0.0,0.0,0.0,0.0225792123361888,0.9997450570871942,0.045162262670543185
1648214424.5569308,-0.9664732124033976,0.1164586440058056,0.0,0.0,0.0,0.0222930256063948,0.9997514796234674,0.044589745094072604
1648214424.656906,-0.990647734869362,0.1154844142476385,0.0,0.0,0.0,0.0231078539097425,0.9997329778934404,0.04621982179745029
1648214424.7569256,-0.990647734869362,0.1154844142476385,0.0,0.0,0.0,0.0231078539097425,0.9997329778934404,0.04621982179745029
1648214424.856846,-0.990647734869362,0.1154844142476385,0.0,0.0,0.0,0.0231078539097425,0.9997329778934404,0.04621982179745029
1648214424.956897,-1.032969545107527,0.1134635845632869,0.0,0.0,0.0,0.0225902994764334,0.9997448066229526,0.04518444260842777
1648214425.0569403,-1.0466797773225598,0.1126908116388458,0.0,0.0,0.0,0.0227515042334498,0.999741151026162,0.04550693500913791
1648214425.1569607,-1.0466797773225598,0.1126908116388458,0.0,0.0,0.0,0.0227515042334498,0.999741151026162,0.04550693500913791
1648214425.2569458,-1.077557478127937,0.1115754038564396,0.0,0.0,0.0,0.0229313615051596,0.9997370417562408,0.04586674342690198
1648214425.356934,-1.077557478127937,0.1115754038564396,0.0,0.0,0.0,0.0229313615051596,0.9997370417562408,0.04586674342690198
1648214425.456821,-1.1129838573470177,0.1098857048029165,0.0,0.0,0.0,0.0219531109863913,0.9997590014188515,0.04390974942522903
1648214425.5569496,-1.1525854431375286,0.1009497235094644,0.0,0.0,0.0,0.0231759028002001,0.999731402692441,0.04635595603638358
1648214425.65696,-1.1525854431375286,0.1009497235094644,0.0,0.0,0.0,0.0231759028002001,0.999731402692441,0.04635595603638358
1648214425.7569797,-1.184459085211685,0.0993216038327873,0.0,0.0,0.0,0.0235933327566789,0.9997216385821768,0.047191044316622514
1648214425.8569517,-1.217852956541868,0.0979571218563962,0.0,0.0,0.0,0.023604546639874,0.9997213738727035,0.047213478330745705
1648214425.9569762,-1.217852956541868,0.0979571218563962,0.0,0.0,0.0,0.023604546639874,0.9997213738727035,0.047213478330745705
1648214426.056877,-1.217852956541868,0.0979571218563962,0.0,0.0,0.0,0.023604546639874,0.9997213738727035,0.047213478330745705
1648214426.1569328,-1.2837797184184545,0.0948826683363703,0.0,0.0,0.0,0.0231944010531736,0.9997309736923152,0.04639296249010125
1648214426.2569325,-1.3002160063875707,0.0941582390296985,0.0,0.0,0.0,0.0231518429480391,0.9997319601613772,0.04630782341718821
1648214426.3569992,-1.3002160063875707,0.0941582390296985,0.0,0.0,0.0,0.0231518429480391,0.9997319601613772,0.04630782341718821
1648214426.456935,-1.3313450446694446,0.0928676273696247,0.0,0.0,0.0,0.0236773499735859,0.999719652251684,0.04735912570464368
1648214426.5568402,-1.3548104647797892,0.1061087405193426,0.0,0.0,0.0,0.0237305304280799,0.9997183913110742,0.04746551650710476
1648214426.656836,-1.3548104647797892,0.1061087405193426,0.0,0.0,0.0,0.0237305304280799,0.9997183913110742,0.04746551650710476
1648214426.7569015,-1.379345014784937,0.1048939663960878,0.0,0.0,0.0,0.0243622718184105,0.9997031958095592,0.04872936475877378
1648214426.8568468,-1.379345014784937,0.1048939663960878,0.0,0.0,0.0,0.0243622718184105,0.9997031958095592,0.04872936475877378
1648214426.956812,-1.40061003621348,0.1034004877063168,0.0,0.0,0.0,0.0240681425219259,0.999710320300608,0.048140933617355657
1648214427.0568254,-1.3973109658517404,0.1035032374722808,0.0,0.0,0.0,0.024189629010495,0.9997073881133092,0.0483839773553567
1648214427.1569424,-1.3973109658517404,0.1035032374722808,0.0,0.0,0.0,0.024189629010495,0.9997073881133092,0.0483839773553567
1648214427.2567675,-1.3912068560427295,0.1038481701283753,0.0,0.0,0.0,0.024339488835347,0.9997037507598108,0.048683785277114755
1648214427.3569329,-1.3912068560427295,0.1038481701283753,0.0,0.0,0.0,0.024339488835347,0.9997037507598108,0.048683785277114755
1648214427.4569323,-1.3959950770680156,0.101587156476548,0.0,0.0,0.0,0.0247679105050001,0.9996932282501548,0.049540887028480605
1648214427.5569794,-1.3960400931480406,0.1015374435967457,0.0,0.0,0.0,0.0247810361475611,0.9996929029694336,0.04956714637349829
1648214427.6569583,-1.3950532567191374,0.100204308140262,0.0,0.0,0.0,0.0245384149255863,0.99969888776218,0.04908175632256657
1648214427.7570047,-1.3939529573237643,0.0930716836751798,0.0,0.0,0.0,0.0248963826407393,0.9996900370271808,0.04979791055727276
1648214427.8567655,-1.3939529573237643,0.0930716836751798,0.0,0.0,0.0,0.0248963826407393,0.9996900370271808,0.04979791055727276
1648214427.9570649,-1.393566010331725,0.0740870159236567,0.0,0.0,0.0,0.0254431274455235,0.999676271232738,0.05089174671705388
1648214428.0569165,-1.3927095152138849,0.0514801078269569,0.0,0.0,0.0,0.0245211069389421,0.9996993124507434,0.04904712993020125
1648214428.1569562,-1.3927095152138849,0.0514801078269569,0.0,0.0,0.0,0.0245211069389421,0.9996993124507434,0.04904712993020125
1648214428.2570524,-1.3916327706140312,0.0326315595944169,0.0,0.0,0.0,0.023911880327199,0.9997140701116584,0.047828319256626506
