Time,X,Y,Ori,Vel Lin,LF 0-179,LF 180-359,360-539
1651835060.7928724,-1.0226916802216723,1.468247596870734,0.1051509871012928,0.1051509871012928,0.5508888880411784,0.977111111746894,4.843999996450212
1651835060.9929426,-1.0226916802216723,1.468247596870734,0.1051509871012928,0.1051509871012928,0.5504999981986152,0.9774999989403619,4.843777755896251
1651835061.09286,-1.0226916802216723,1.468247596870734,0.1051509871012928,0.1051509871012928,0.550388888683584,0.9774999977813826,4.843222207493252
1651835061.3928907,-1.0226916802216723,1.468247596870734,0.1051509871012928,0.1051509871012928,0.71277777089013,0.9779999964767032,4.8442777792612715
1651835061.492947,-1.0226916802216723,1.468247596870734,0.1051509871012928,0.15688513478803046,0.5503888878557417,0.9770000040531158,4.954722213745117
1651835061.7929802,-1.029555637111208,1.4679510821243835,0.1051433528737285,0.18432802582892555,0.5592222208778064,1.0120555558138424,4.942666678958469
1651835061.8929396,-1.0554198365420064,1.4652453855798315,0.1044196322278801,0.1815256305172131,0.5721666667196486,1.047388885418574,5.042611086368561
1651835062.0929515,-1.0850379615682186,1.4621794246873263,0.1034916527796177,0.16695333186086908,0.6121111106541421,1.1633888810873032,4.869777750968933
1651835062.193003,-1.10396826194248,1.460066239868251,0.1052806013331217,0.1548236051259822,0.6194444436166021,1.1716666643818219,4.861499981085459
1651835062.4929202,-1.1295317516913688,1.4577318377040582,0.1038050455782063,0.15168695421056763,0.6468888878822326,1.257222216990259,5.044388845231798
1651835062.5928564,-1.147758423584091,1.4557944365075726,0.1072550220562952,0.15617292801071103,0.6532222234540516,1.2669444433516925,4.963722218407525
1651835062.892932,-1.1730275578008484,1.452332788827386,0.1068782100129902,0.15591438504103203,0.6792222220036719,1.3585000006688965,4.919611084461212
1651835062.9929397,-1.1818342417232517,1.451614105845867,0.1051391583858403,0.1547274581747699,0.687444441848331,1.3648333311080934,4.933388872941335
1651835063.192939,-1.2094615560998714,1.4494701218379866,0.1068587443381259,0.1537928341364002,0.7054999970727497,1.406500001417266,4.912166623274485
1651835063.292881,-1.225897218212205,1.4476052748396355,0.1080456702254176,0.15671697592029413,0.7121666643354628,1.4150000058942371,4.901055501566993
1651835063.5928814,-1.2519525577398154,1.444542660610299,0.105555255746587,0.1528900147357987,0.7376666618718042,1.5188333299424914,4.746499956316418
1651835063.6928778,-1.2616834024070185,1.4439760754167434,0.104284922603845,0.15201575468574072,0.74355555276076,1.5386111107137468,4.841499957111147
1651835063.9928827,-1.3030120243290144,1.4381560067439818,0.1068231893576907,0.1558766739178489,0.7673333323664135,1.7283333288298712,4.785833311743207
1651835064.092899,-1.3118777165548927,1.4373876546608193,0.1067759441024188,0.15373531419016329,0.7722222202354008,1.8853888750076293,4.643388860755497
