Time,X,Y,Ori,Vel Lin,LF 0-179,LF 180-359,360-539
1651835927.7930112,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.5766666640837987,1.2083333252204789,4.721111109521654
1651835928.0929554,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.578111107647419,1.0617777763141527,4.721555570761363
1651835928.1930704,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.5767777757512198,1.0624444406893518,4.722277767128414
1651835928.4930663,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.5771111076076826,1.0623888916439481,4.721500007311503
1651835928.593092,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.5766666647460725,1.062888885372215,4.721833346949683
1651835928.7931306,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.5781111088063982,1.0618888850013415,4.722277779049343
1651835928.8930502,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.5778333298034138,1.0617222179969152,4.723000004556444
1651835929.193062,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.5773333296179771,1.0622777761684523,4.722611108091143
1651835929.293291,-1.1060230933884116,1.5900838590105362,0.1056740978543743,0.1056740978543743,0.5779999976356824,1.2077222125397788,4.723666670587328
1651835929.5930004,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.5764999972449408,1.062388889822695,4.724333337942759
1651835929.6929553,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.5774999974502457,1.0622222166922357,4.725055558151669
1651835929.993077,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.5766666642493672,1.0621111089984576,4.725722222858005
1651835930.2931173,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.5767222189240986,1.0625000031458007,4.725777779685126
1651835930.3930447,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.5769999977615144,1.0628888896769948,4.72672221660614
1651835930.6930282,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.5769444404376878,1.0622222190101942,4.72649999194675
1651835930.7929175,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.5773888849549823,1.0628333290417988,4.6402222209506565
1651835931.093029,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.5797222192088763,1.0657777736584346,4.730277784665426
1651835931.3929498,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.581444441444344,1.0648888904187415,4.729166665342119
1651835931.4929998,-1.1060230933884116,1.590083859010536,0.1056740978543743,0.1056740978543743,0.5803888857364654,1.0657777706782023,4.730111108885871
1651835931.7929916,-1.1077750730459104,1.5894840923465503,0.1058007255807698,0.15517776007069994,0.5817222197850546,1.071277777850628,4.767388884226481
1651835931.8929954,-1.11264456242773,1.5891024581400766,0.1051164920021205,0.16796538249062035,0.5868888850013415,1.0788888870014084,4.761666663487753
