Time,X,Y,Ori,Vel Lin,LF 0-179,LF 180-359,360-539
1648214229.4570732,-0.8735864679977716,0.0605572738085518,0.0737621521969921,0.0737621521969921,0.7046666704946094,1.8718888921870125,4.57561111052831
1648214229.7569437,-0.8735864679977716,0.0605572738085518,0.0737621521969921,0.0737621521969921,0.7049444476763408,1.8720000018676122,4.57555555899938
1648214229.8570728,-0.8735864679977716,0.0605572738085518,0.0737621521969921,0.07388148153936326,0.7040000039670202,1.8722222260302968,4.5752777761883205
1648214230.057053,-0.8736434190000895,0.0605887327481158,0.0737621521969921,0.3571807730477912,0.7072222272555033,1.877111115720537,4.571999982992808
1648214230.1570528,-0.8758481594001155,0.0608864688309672,0.0736500323467836,0.2933173954643975,0.7176111163364516,1.8913888866702715,4.6898888892597625
1648214230.4570737,-0.9559552033644588,0.0538267634650372,0.073186050636237,0.2720990081247885,0.8197777791155709,2.2459444398681323,4.481277743975322
1648214230.5568178,-0.9559552033644588,0.0538267634650372,0.073186050636237,0.2720990081247885,0.842500000860956,2.7392777505848143,4.469111083613502
1648214230.857056,-1.0381286475656617,0.0473011453788257,0.0735140329859322,0.2763972274801465,0.9278333367572891,2.9782221944795713,4.321166670322418
1648214230.9570043,-1.0776558899085826,0.0450664637811985,0.0703129863932508,0.2713403550345973,0.9489444431331423,2.5683333214786317,4.346777770254347
1648214231.2570252,-1.137322197563401,0.0312888684423449,0.0672711374485107,0.27056806564777797,1.0259444455305735,3.0586110999186835,4.326555522282918
1648214231.5570862,-1.2200280776027514,0.0240787790400253,0.0669170052905615,0.2704802355289955,1.0962222235070334,3.372055557039049,4.141111086474525
1648214231.6570156,-1.2612194056250503,0.0220614043378937,0.0672223763950479,0.2705559463455966,1.111611110303137,3.28055554330349,4.060388869709438
1648214231.956896,-1.3183085225457578,0.0190972989669693,0.065331659606564,0.2700923878262988,1.17288888891538,3.6546110961172316,3.8017222252157
1648214232.0568037,-1.38157944495495,0.016693201308627,0.0653594679957897,0.27009911564360317,1.187222226129638,3.67316664689117,3.774888883034388
1648214232.3568552,-1.4327198603415914,0.0140643750662506,0.0638398267339422,0.0638398267339422,1.228166664308972,3.8765555332104364,3.5012222078111437
1648214232.456989,-1.4327198603415914,0.0140643750662506,0.0638398267339422,0.0638398267339422,1.2234444429477056,4.000611090328959,3.510888891087638
1648214232.756979,-1.4217710423066228,0.0152398335191148,0.0640104163956495,0.0640104163956495,1.2203888893127441,3.707499990198347,3.7592222226990595
