Time,X,Y,Ori,Vel Lin,LF 0-179,LF 180-359,360-539
1648214423.7569704,-0.8777392468850961,0.1202844697903878,0.0450276541082236,0.09817242134452296,0.7633333370089531,2.142777772910065,4.874611077043745
1648214423.856963,-0.8777392468850961,0.1202844697903878,0.0450276541082236,0.09817242134452296,0.7765000037021107,2.0732777785923746,4.501944425370958
1648214424.1569965,-0.910379010862409,0.1190210472194894,0.0454633240688463,0.10619993151675906,0.8098333348830541,2.3779444272319474,4.476222183969286
1648214424.4569812,-0.939331227859336,0.1181813283987944,0.0451622626705431,0.1509721571179493,0.8532777773009406,2.51561109787888,4.490888848569658
1648214424.5569308,-0.9664732124033976,0.1164586440058056,0.0445897450940726,0.1508018820269761,0.8681666685475243,3.006055524448554,4.448555542363061
1648214424.856846,-0.990647734869362,0.1154844142476385,0.0462198217974502,0.15129188405962726,0.9105555537674163,2.9776666399505403,4.304833323425717
1648214424.956897,-1.032969545107527,0.1134635845632869,0.0451844426084277,0.15933909120037282,0.9207777781618967,3.0014999841650325,4.255666663911607
1648214425.2569458,-1.077557478127937,0.1115754038564396,0.0458667434269019,0.21457928224812395,0.9775555574231678,2.7366111149390537,4.145888903405932
1648214425.356934,-1.077557478127937,0.1115754038564396,0.0458667434269019,0.21457928224812395,0.991166662507587,3.07194442152977,4.072499999735091
1648214425.5569496,-1.1525854431375286,0.1009497235094644,0.0463559560363835,0.21468438433565193,1.0368333339691163,3.1223888751533297,4.196444427967071
1648214425.65696,-1.1525854431375286,0.1009497235094644,0.0463559560363835,0.21468438433565193,1.0509999990463257,3.306611094872157,4.195111070738898
1648214425.9569762,-1.217852956541868,0.0979571218563962,0.0472134783307457,0.21487117711228415,1.1051666653818555,3.444722208049562,3.84888887140486
1648214426.056877,-1.217852956541868,0.0979571218563962,0.0472134783307457,0.21487117711228415,1.1175555573569405,3.4827777647309834,4.038944419225057
1648214426.3569992,-1.3002160063875707,0.0941582390296985,0.0463078234171882,0.17646157600369483,1.1650555551052093,3.7843333085378013,3.7232777727974784
1648214426.456935,-1.3313450446694446,0.0928676273696247,0.0473591257046436,0.17674037479755023,1.1760000023576949,3.8485555380582808,3.664722208844291
1648214426.7569015,-1.379345014784937,0.1048939663960878,0.0487293647587737,0.0487293647587737,1.2027777744664085,3.9154444214370514,3.4553888936837516
1648214427.0568254,-1.3973109658517404,0.1035032374722808,0.0483839773553567,0.0483839773553567,1.2101111114025116,3.9637777477502825,3.4417222268051573
1648214427.1569424,-1.3973109658517404,0.1035032374722808,0.0483839773553567,0.0483839773553567,1.2094444460339016,3.927611098686854,3.447722230354945
1648214427.4569323,-1.3959950770680156,0.101587156476548,0.0495408870284806,0.0495408870284806,1.2112222231096692,3.7992222083939446,3.4412222319179113
1648214427.5569794,-1.3960400931480406,0.1015374435967457,0.0495671463734982,0.0495671463734982,1.2110555546151267,3.799499993522962,3.4426666617393495
1648214427.8567655,-1.3939529573237643,0.0930716836751798,0.0497979105572727,0.0497979105572727,1.2162777771552404,3.8132222056388856,3.440055549144745
1648214427.9570649,-1.393566010331725,0.0740870159236567,0.0508917467170538,0.0508917467170538,1.2171111126740775,3.85422220395671,3.4317777812480927
1648214428.1569562,-1.3927095152138849,0.0514801078269569,0.0490471299302012,0.0490471299302012,1.2311111119058398,4.165944416655434,3.4187222209241654
1648214428.2570524,-1.3916327706140312,0.0326315595944169,0.0478283192566265,0.0478283192566265,1.234944447543886,4.07544441388713,3.5014999879731072
1648214428.5569534,-1.3905108143050755,-0.0050856021730888,-0.0077825277866829,0.0077825277866829,1.2442222204473283,4.578111078010665,2.79872221549352
1648214428.656999,-1.3905108143050755,-0.0050856021730888,-0.0077825277866829,0.0077825277866829,1.2450000001324548,4.861222203903728,2.7493333167499965
1648214428.9571068,-1.3921737602965294,-0.0432090926321588,-0.102520811828519,0.102520811828519,1.3640000022119947,5.372055531872643,2.105388884411918
1648214429.0568037,-1.3948118267052572,-0.060957688371112,-0.1615299515196817,0.1615299515196817,1.5847777727577421,5.479777756002214,2.0380000048213534
1648214429.3570328,-1.4046927320731184,-0.1060900464384726,-0.2930842785405331,0.2930842785405331,1.6937222219175763,5.1311666700575085,1.8475000043710073
1648214429.4570315,-1.4048700060604584,-0.106600030940851,-0.2930842785405331,0.2930842785405331,1.7589444402191374,5.216055532296498,1.8101666609446208
1648214429.6568744,-1.4191250582074373,-0.1205527814645974,-0.3566063155089632,0.3566063155089632,1.8803333361943564,5.199055541886223,1.7171111080381605
1648214429.7569993,-1.4262967495053682,-0.1385157941949697,-0.4093945308257092,0.4093945308257092,1.911166665289137,5.544222169452244,1.6913333336512248
1648214430.0571125,-1.4428075756704006,-0.1724319595728347,-0.5152614885350244,0.5152614885350244,2.057944444815318,5.241555530495114,1.6083333399560718
1648214430.157063,-1.4476616428865348,-0.1811131817837858,-0.5418148449876145,0.5432289208421945,2.095999992556042,5.45911108189159,1.5917222188578712
1648214430.456885,-1.462288665593285,-0.2224845196731345,-0.6439152554560746,0.6504010641125372,2.2466111057334475,5.203666630718443,1.5502222180366516
