X,Y
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0703226481720526,0.0524330947706212
0.0471860060726361,0.0421708498036255
0.029048903452194,0.0330936099172268
0.0152157706599396,0.0250499201822212
0.0058257932611172,0.0217710173703519
0.0008137937732118,0.0184689236485063
0.0003784862047477,0.0152451426501972
0.004184101037603,0.0126588635774479
0.0116139565995376,0.0105340811595797
0.0218163096072006,0.0085416991714086
0.0352392382536553,0.0068553510523554
0.0508594168139452,0.0053166251952395
0.0676734418415211,0.0033704337638645
0.0844293685848465,0.0011378419576607
0.1007925003969097,6.025608121193764e-05
0.1157697499693475,0.0033868655239114
0.1251542484462515,0.0123018041856525
0.1333849757028131,0.0269197717207664
0.1387539666286753,0.0464375410175727
0.14215941140937,0.0756075579827436
0.1435397828616654,0.1109309065936248
0.1428985820284394,0.1297939993236949
0.1422854295349606,0.1276793007415017
0.1424747296843199,0.1583762942302291
0.1420735666594524,0.2002800302357972
0.1415779621426647,0.2657590587620572
0.1411202712518094,0.377481808753871
0.1940862671999426,2.987652664725092
0.1714185630670079,2.933320209480829
0.1454828096643688,2.866643711881761
0.1228168268021255,2.80427256019489
0.0984628923513047,2.729174973023424
0.0788871083980182,2.6388199242547308
0.0656988000401371,2.529653145481694
0.0458115943712546,2.3792576114489874
0.0303089408543276,2.218879440080893
1.9331771099241897,3.5503018128866554e-05
1.8725344092980765,0.0012747638815604
2.125949158460472,0.0005398805135852
2.082728449396939,0.0001205960195276
2.027544247899512,9.101185320209505e-08
0.0009956316017123,1.0161906062728052
0.002875245116161,0.9104356934517516
0.0050476588363953,0.8181230726433762
0.0061975146310987,0.7293032635684332
0.0062643721500635,0.6454320328345529
0.0064189492167327,0.5677892619980625
0.008101509818341,0.4684804429227037
0.0097716854618442,0.3785768984219608
0.0117831921609852,0.2983405883877408
0.0113346967092421,0.2265701249354012
0.0098472988432674,0.1637136118645802
0.0078896032318166,0.1099694260464454
0.0054004684438589,0.0664294482224882
0.001874564469771,0.0312032253979634
7.277657846691714e-05,0.0104230587727813
0.0010653245016823,0.0008955657058976
0.0041960936791271,0.001276235322166
0.0085320924343253,0.0096163743394887
0.0151299707226002,0.0252878183331935
0.0300754692879217,0.0500567915589726
