X,Y
-0.4578930676552671,-3.316277713593437
-0.443618772766278,-3.3824788398389813
-0.4287544547488436,-3.4510617898364693
-0.4264833868090579,-3.476818623495285
-0.4165660554971059,-3.5213434445971723
-0.4084449263189572,-3.566656995628553
-0.4025815362548516,-3.6157302980916985
-0.4009664977899786,-3.6782106138805233
-0.392388434971005,-3.75232267315556
-0.3922468638451445,-3.753267196637948
-0.3812842118057972,-3.829060593882085
-0.3766080191896107,-3.854705468652748
-0.3492207235415537,-3.950473500303673
-0.3321733392943157,-4.025220792922246
-0.3153488506350769,-4.095704751675652
-0.3150041157120847,-4.09714508228151
-0.3077690846507245,-4.159875471417938
-0.2926621387573117,-4.221745725582512
-0.287951505183701,-4.243094224787444
-0.2764134511660049,-4.322811474477992
-0.2765124932137509,-4.325041909758191
-0.2764301243873065,-4.3247813257817125
-0.2768523526602419,-4.322795857041512
-0.2734085711096666,-4.347341880747472
-0.2715638013303488,-4.402867566203427
-0.2714911617708467,-4.407496048863387
-0.2707535058221678,-4.428727201214151
-0.2743262015601392,-4.4909970146258695
-0.27435794735002,-4.492579778910196
-0.2725672512013096,-4.512301061453465
-0.2544025809381848,-4.536967880544419
-0.2273397601912673,-4.575716719300206
-0.2249480477137778,-4.578759593345965
-0.2038899381115876,-4.613605070484205
-0.1835379108151552,-4.652960723057323
-0.1696998382552358,-4.6815481333800175
-0.1681829396621535,-4.684739985162088
-0.160118416002213,-4.708013652190813
-0.1528603990875324,-4.72077843771262
-0.1528605135331967,-4.720794788061025
-0.15764400262857,-4.716451955473296
-0.1556671319741244,-4.7177410684737655
-0.1560028201784923,-4.71879881120324
-0.1559175192755278,-4.718777057175428
-0.1599365497383628,-4.726497426566214
-0.1591038482654313,-4.728261592866537
-0.1603905188554656,-4.727095514089071
-0.1603802239555533,-4.727176730428451
-0.1554829847173563,-4.72665915885103
-0.1495505486017753,-4.72721972970447
-0.0932641806737751,-4.732587204786049
-0.0908741078676916,-4.737007695950639
-0.080608673274831,-4.7546566635066325
-0.0793046131814916,-4.756541586714978
-0.0722919537748766,-4.770751295900074
-0.0639928551681292,-4.785625531595768
-0.056772910385992,-4.798707843436332
-0.0558166057369188,-4.80069445590621
-0.0479649292412488,-4.816022689101133
-0.0401637531765995,-4.830571693052898
-0.0400315353169575,-4.8308991360267655
-0.0322478431179151,-4.8483823402109385
-0.0242507923848883,-4.856023632226791
-0.0162872678158366,-4.857832628733616
-0.0156858137726983,-4.857997278498424
-0.0055027700274911,-4.861864966672483
-0.0025728896993791,-4.863258410146875
-0.0006530348355441,-4.868230979613023
-0.001590271320307,-4.872818621993001
-0.0029079035814298,-4.881907421307841
-0.0029322927313379,-4.883262261655876
-0.0011110803468226,-4.8946488305947975
-0.000958822292191,-4.897996444216859
-0.0013824958098913,-4.904907786168011
-0.0006511856943997,-4.909147115674595
0.0001120759108653,-4.910984671656989
0.0011728686098433,-4.913968294485954
0.0044319771815446,-4.920990183339943
0.0055058231913445,-4.9229903739006105
0.0069697674201462,-4.9280400226494265
0.0067440089792966,-4.927540643361569
0.0068141179897408,-4.927550390710583
0.0070289118394729,-4.927463288394096
0.0071390866069173,-4.927401280466934
0.0084981410639494,-4.9271223119578105
0.0197046540644537,-4.92660281433761
0.0327511637674872,-4.926643440545843
0.032043154442142,-4.926598092662674
0.0262909553442868,-4.92707934146832
0.0258030956873406,-4.927067905112203
0.0268459601343293,-4.927006103470224
0.0275329475110681,-4.927212651214907
0.0278135622637845,-4.927220213914992
0.0276098557866106,-4.927126813997255
0.0275909595161703,-4.9271101247606985
0.0275945701726216,-4.927113312763478
0.0275945701726217,-4.927113312763479
0.0275945701726216,-4.927113312763478
