X,Y
-0.6724421770538582,-0.6901814556869073
-0.669432717842324,-0.6997609146047266
-0.6536948693168283,-0.7088999551911096
-0.6450383706756149,-0.7145128545212494
-0.6310464371089926,-0.7283994239900459
-0.6242877341143307,-0.7357568777645429
-0.6174779872829708,-0.7434089640611485
-0.6127531275656237,-0.7524003991392684
-0.6122088562315762,-0.764405618823204
-0.6236992477497061,-0.7953360122622034
-0.6252142461249042,-0.8103281037579182
-0.6111420856857563,-0.8301602527119586
-0.6034134884174265,-0.8433470593640221
-0.5969595246498007,-0.857406523872987
-0.5917470782877152,-0.8717108898335825
-0.5887640654576773,-0.8863340490391655
-0.5844411838500692,-0.9147843790678032
-0.5822344926321301,-0.9284144679423592
-0.5798495730853048,-0.9428610749112828
-0.5759698898008319,-0.9741880042527518
-0.5748737331021399,-0.9902851326435064
-0.5746225877244346,-1.0054052536556153
-0.573575148591954,-1.0205844827623407
-0.5659458690537535,-1.0459727525762992
-0.5631823986255704,-1.0622773565311097
-0.5598017998093798,-1.078169317553025
-0.5561868980943032,-1.09429822859792
-0.5528238747500966,-1.110215983670216
-0.5467294231914388,-1.1428387133699227
-0.5433913610267911,-1.1601973358224962
-0.5371044943869341,-1.1987155798913671
-0.5332335445520366,-1.2230639019674996
-0.5279385976874191,-1.2353365536586545
-0.5225335574232932,-1.263634766583622
-0.5172709527008361,-1.290453261314903
-0.5083796041535276,-1.3400576586919322
-0.5045086049229883,-1.363002060673505
-0.4986239841835271,-1.407008859697941
-0.4961974495849035,-1.426222255130046
-0.4939769137472982,-1.4491554613955144
-0.4920996779144251,-1.4728942074872862
-0.4851112089588529,-1.5389976844712532
-0.4832719243349488,-1.5605503346185154
-0.4794280699435,-1.6041963984463403
-0.4759130901610691,-1.6663379946420784
-0.4737862879809127,-1.687883602739871
-0.4696350874205781,-1.731717068626764
-0.4653529167210415,-1.774669552521034
-0.4600834220981804,-1.818406627477836
-0.4633155527331807,-1.8475290920359984
-0.4542827823701365,-1.9332639022378253
-0.4472716606768419,-1.9939756935770023
-0.4470594302202386,-1.9957657868768843
-0.4447043893018876,-2.017164006979646
-0.4537266217551119,-2.049491048594676
-0.4489681514383221,-2.091372315273836
-0.4449114726393737,-2.133188632229222
-0.4406367622470664,-2.1759095462792866
-0.4357226457826717,-2.2189007592854764
-0.4379237090289252,-2.2689954453094976
-0.431650047380552,-2.331594853023244
-0.4296460006289335,-2.351450109040541
-0.425520932989901,-2.390286320755214
-0.4208220668703968,-2.429160075283866
-0.4267584425368791,-2.460469906506532
-0.4233788829752496,-2.499262455422186
-0.4158221243178488,-2.5795961616591234
-0.4139264798629303,-2.600034132513098
-0.4098175072990651,-2.6395180265166163
-0.4257999945932893,-2.674562708064356
-0.4215184996089407,-2.7150624939309718
-0.4174080536213356,-2.7550226933328577
-0.41313808906203,-2.7944059123588487
-0.4050183383643162,-2.87327207916554
-0.4040642792838693,-2.9303872313985107
-0.4039115132295228,-2.931834497874315
-0.401685184625647,-2.9517201006915
-0.3977116950319364,-2.9921747564657344
-0.3934424830630192,-3.032534385791331
-0.3894848972501443,-3.073044031634904
-0.3820446446626619,-3.158779578316224
-0.3769414870027394,-3.218211132860219
-0.376830120213798,-3.2200979702297
-0.3752911066493942,-3.239940987899233
-0.3709839488152835,-3.2806220369105845
-0.3739503757923221,-3.3193674646528963
-0.3695079160279226,-3.360935248177518
-0.3622474136280296,-3.444238538087496
-0.3565094654449634,-3.505397659513993
-0.3563271618096602,-3.507023433556673
-0.3531194484660478,-3.5712366627852363
-0.3514000590523387,-3.5911318112321857
-0.3468144425121897,-3.631870626463991
-0.3378556902102736,-3.714511794104047
-0.3345256955406828,-3.773679739366511
-0.3339250921942907,-3.780049092281112
-0.3278746575919977,-3.8408429089747695
-0.321754261671952,-3.898287622589222
-0.3213894580876757,-3.9024403513005774
-0.3195579739168102,-3.9229253892021703
-0.3222355141385811,-3.9690822565376913
-0.3168363536453769,-4.031357992115162
-0.3105964511227668,-4.090467991859585
-0.310493517909338,-4.091265781207286
-0.3034655044770526,-4.1541550126436615
-0.3013793944778691,-4.175639457208479
-0.2969242155972762,-4.215892049507561
-0.294868103309829,-4.23488572384727
-0.2919877048873156,-4.265114068349373
-0.2918142924978646,-4.267112805775411
-0.2907190790629748,-4.277742748047887
-0.2888545301857761,-4.290593649437588
-0.2882810657446266,-4.297937929252962
-0.2850432982317288,-4.327054922780865
-0.2834110561086189,-4.346159167536808
-0.2817098947465506,-4.385579134538568
-0.2815453504262104,-4.392355185577564
-0.279660429101334,-4.4066564103195205
-0.2763824768492242,-4.433841589571673
-0.274655241102318,-4.44863125920338
-0.2731631300122268,-4.463421557121647
-0.2707534751174194,-4.4811155919783365
-0.2694143822388566,-4.484685019903419
-0.2679519005935733,-4.48927983519214
-0.2662227241070243,-4.495680132583529
-0.2617258672332225,-4.512859384200909
-0.2595605396049381,-4.520791960133114
-0.2572501489164192,-4.527607119367826
-0.2548967496971663,-4.534085409098522
-0.2523998186672107,-4.5398032564424
-0.2466611956348396,-4.551897592594735
-0.2441007394974748,-4.558523860656346
-0.2394542896034444,-4.5710833019112025
-0.2434241192818635,-4.575833626913071
-0.2441833229164796,-4.578814158527957
-0.2471271284414367,-4.580198339764693
-0.2532381623065194,-4.582701225211857
-0.2732196729172078,-4.595801010926691
-0.2774965355240106,-4.602175994840045
-0.2723323822179877,-4.612302736734351
-0.2688046241206434,-4.614348622695156
-0.2673897986538656,-4.615471223828397
-0.2674096612428416,-4.616302674725826
-0.267347136250694,-4.617136405467336
-0.2664704559806852,-4.621168728006135
-0.2657518606089863,-4.622919208320488
-0.2646006381962775,-4.623921480068783
-0.2618972148621075,-4.625689375225872
-0.2595820395594173,-4.62789835942619
-0.2557532179304509,-4.632259273839949
-0.2489808239724962,-4.639890727224202
-0.232552964233754,-4.657520517646687
-0.225599237431487,-4.664156187980031
-0.2206248847170855,-4.66832051967926
-0.2180526199311139,-4.670398392369189
-0.2164588672174432,-4.6716705190100445
-0.2118136249918292,-4.67572980686621
-0.2038944841023211,-4.680596123268801
-0.1815533938924358,-4.697129190858495
-0.1711649815555591,-4.704808987199165
-0.1628752296991447,-4.710044911791431
-0.1566257167213671,-4.713113373513022
-0.1478167237995344,-4.716966797269928
-0.1435667500911051,-4.719232572831498
-0.1392528661908219,-4.721486798514279
-0.1341734218008047,-4.723853333371375
-0.1189223590700795,-4.730124427819163
-0.1146658538835863,-4.731781943940391
-0.1044166768557363,-4.734351835816914
-0.0993060281584351,-4.735554694466093
-0.0888406764476451,-4.738466505674482
-0.0842123488459842,-4.739429937837845
-0.077381226293402,-4.739973238965088
-0.073576256145566,-4.740543556454473
-0.0636309259890688,-4.742597480312048
-0.0584150944684449,-4.7439762665710825
-0.0611863454962278,-4.741597115265392
-0.056860611268396,-4.742146862857293
-0.0532464820654552,-4.741881697227139
-0.0473017179680881,-4.741722685768128
-0.0441837915945846,-4.741979283441472
-0.0409468745731285,-4.742499840919791
-0.0384254470885402,-4.742817609465728
-0.0366968946139074,-4.742637598115256
-0.0324712028490654,-4.742469899202681
-0.0296192527499514,-4.74261879158068
-0.0219736482977485,-4.742838997731485
-0.0184604464948665,-4.742757366427153
-0.0153721934824215,-4.742607119282403
-0.0124413518730626,-4.742394551176432
-0.0095600087959899,-4.741668376771647
-0.0045790591787427,-4.740562233257236
-0.00207730318784,-4.740614326471654
0.004128820382207,-4.740321241666327
0.0076721552746508,-4.740193886565067
0.010909540204002,-4.740021880193688
0.0139286514089401,-4.739816843267742
0.016703302238969,-4.739608367357873
0.0191984832526462,-4.739459198368341
0.0189423799876675,-4.739492768428229
0.0187451493719729,-4.739431839379899
0.0188348989389948,-4.7394173970957
0.0188667716871907,-4.73944483076077
0.0188715691059974,-4.739448960018152
0.0188715691059973,-4.739448960018152
0.0188715691059974,-4.739448960018152
